ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,JD,mag,errmag
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2187.80969,15.597999999999999,0.006999999999999999
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2193.8750600000003,15.814,0.006999999999999999
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2194.76885,15.895,0.009000000000000001
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2202.87513,15.595,0.006999999999999999
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2206.78415,15.863,0.008
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2215.82802,15.684000000000001,0.008
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2222.82753,15.59,0.006999999999999999
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2225.71038,15.640999999999998,0.006999999999999999
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2227.78543,15.632,0.006999999999999999
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2229.7912699999997,15.890999999999998,0.008
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2231.75965,15.821,0.008
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2233.72796,15.734000000000002,0.006999999999999999
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2237.6473,15.779000000000002,0.008
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2239.70824,15.897,0.008
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2241.79999,15.825999999999999,0.008
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2244.67963,15.899000000000001,0.008
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2249.78951,15.9,0.008
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2251.6978,15.811,0.006999999999999999
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2254.7845,15.895999999999999,0.008
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2257.80799,15.741,0.006999999999999999
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2260.81537,15.623,0.008
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2262.83304,15.729000000000001,0.006999999999999999
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2265.80764,15.619000000000002,0.006999999999999999
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2269.75767,15.882,0.008
OGLE-LMC-CEP-4010,05:27:10.93,-65:12:44.7,OGLE3/OGLE4,I,794,2272.73797,15.868,0.008
