  2450806.79074   16.956    0.015
  2450820.78350   15.883    0.022
  2450897.57856   16.376    0.013
  2451153.79541   16.317    0.017
  2451231.62592   17.015    0.014
  2451436.87093   17.072    0.013
  2451442.86535   16.688    0.011
  2451475.86232   16.978    0.020
  2451476.78040   17.109    0.020
  2451497.71354   15.914    0.010
  2451499.77530   16.942    0.013
  2451500.70785   17.161    0.018
  2451501.64038   15.855    0.010
  2451503.80646   16.961    0.015
  2451504.83713   17.175    0.021
  2451506.69974   16.561    0.015
  2451508.72274   17.165    0.018
  2451510.69063   16.544    0.015
  2451516.72732   17.183    0.015
  2451520.75707   17.170    0.015
  2451526.70361   16.549    0.014
  2451569.69529   15.840    0.014
  2451575.73298   16.939    0.020
  2451582.67971   16.508    0.020
  2451589.66313   15.852    0.014
  2451592.69350   17.132    0.024
  2451594.63996   16.477    0.022
  2451597.66510   15.858    0.013
  2451603.63420   16.902    0.015
  2451605.69965   15.848    0.008
  2451608.66754   17.163    0.017
  2451616.65456   17.128    0.018
  2451627.53264   16.840    0.015
