5260.65957 17.589 0.010
5267.58314 16.999 0.007
5446.91815 17.523 0.010
5459.83597 17.264 0.007
5477.76899 16.863 0.005
5485.80179 17.301 0.007
5492.80569 17.549 0.010
5493.82817 17.559 0.011
5494.80475 17.348 0.008
5495.76190 16.960 0.007
5497.85791 17.532 0.008
5499.76516 17.217 0.007
5502.85632 17.553 0.007
5503.79358 17.417 0.007
5505.76030 17.136 0.006
5507.79578 17.520 0.007
5509.76198 16.903 0.005
5510.79597 17.391 0.007
5511.80606 17.562 0.007
5512.81494 17.483 0.007
5514.81718 16.826 0.006
5515.79436 17.509 0.007
5516.81975 17.538 0.007
5517.78078 17.387 0.007
5521.76864 17.512 0.012
5522.76706 17.278 0.009
5523.72738 16.821 0.007
5524.73678 17.501 0.008
5525.70272 17.519 0.007
5526.73953 17.411 0.007
5527.80058 17.205 0.007
5528.67496 17.305 0.007
5529.65538 17.557 0.007
5530.73352 17.524 0.007
5531.81659 17.395 0.007
5532.72558 16.943 0.005
5533.74548 17.402 0.007
5534.77892 17.566 0.007
5535.67971 17.415 0.007
5536.75827 17.230 0.007
5539.76703 17.537 0.007
5546.73411 16.901 0.006
5547.79317 17.337 0.007
5548.76495 17.546 0.008
5549.78511 17.465 0.009
5550.80713 17.275 0.008
5553.68434 17.505 0.011
5556.72571 17.310 0.007
5557.70759 17.565 0.007
5558.70713 17.454 0.007
5559.75050 17.288 0.007
5561.65181 17.536 0.008
5562.77438 17.527 0.007
5563.70387 17.401 0.007
5565.71040 16.985 0.007
5566.73995 17.519 0.007
5582.72890 17.315 0.009
5589.67657 17.535 0.007
5592.69597 17.007 0.006
5596.66782 17.231 0.007
5598.64893 17.514 0.007
5614.61509 17.315 0.007
5619.60705 17.212 0.006
5622.60546 17.515 0.007
5623.56815 17.349 0.006
5625.56129 17.341 0.007
5627.63124 17.486 0.007
5629.57132 16.853 0.006
5633.55797 17.122 0.006
5647.55292 17.061 0.007
5650.54864 17.482 0.007
5652.55008 16.894 0.006
5656.51796 17.119 0.006
5659.54757 17.498 0.007
5670.50101 17.063 0.008
5674.52737 17.300 0.007
5679.51660 17.203 0.006
5685.51210 17.233 0.006
5693.47271 17.103 0.007
5825.84308 16.828 0.005
5843.88726 17.073 0.007
5854.79544 17.550 0.007
5863.75821 17.521 0.007
5867.77492 17.388 0.007
5875.74444 17.037 0.007
5880.81056 16.986 0.007
5883.80062 17.474 0.008
5886.81874 17.490 0.007
5892.78162 17.494 0.007
5897.77018 17.425 0.007
5910.73680 17.528 0.007
5924.73350 17.506 0.007
5932.69733 17.495 0.008
5940.72735 16.963 0.006
5952.73776 17.520 0.007
5961.67663 17.477 0.007
5970.63305 17.536 0.007
5972.71011 17.151 0.006
5994.53416 17.336 0.010
5994.67369 17.446 0.009
5995.52897 16.947 0.007
5995.67303 17.170 0.009
5996.51279 17.430 0.007
5996.65647 16.860 0.007
5997.51132 17.552 0.007
5997.66473 17.512 0.009
5998.54367 17.470 0.007
5998.66807 17.522 0.008
5999.53890 17.209 0.006
5999.66103 17.339 0.007
6000.49175 16.843 0.007
6000.65559 16.989 0.005
6001.49642 17.505 0.008
6001.61660 17.416 0.007
6006.54369 17.557 0.007
6013.58322 17.238 0.006
6020.55695 17.539 0.008
6193.89478 17.558 0.007
6226.85738 17.516 0.006
6229.85812 17.380 0.007
6236.83182 17.387 0.006
6292.78911 17.249 0.007
6317.66143 17.545 0.007
6333.65492 17.312 0.006
6344.62146 17.306 0.006
6592.83432 17.514 0.006
6600.74469 17.514 0.005
6685.59638 17.378 0.006
6687.69604 16.809 0.004
6688.62904 17.562 0.007
6689.65282 17.488 0.006
6690.65529 17.324 0.006
6691.67804 17.024 0.004
6692.69787 17.223 0.005
6693.64409 17.536 0.006
6694.68977 17.475 0.006
6695.63489 17.194 0.006
6696.62245 16.824 0.005
6697.68051 17.469 0.006
6698.68090 17.522 0.008
6699.52519 17.273 0.007
6700.55428 16.937 0.005
6700.67819 17.127 0.006
6701.54620 17.453 0.008
6701.68172 16.890 0.006
6702.55196 17.552 0.009
6702.68457 17.514 0.010
6703.56258 17.471 0.010
6704.56320 17.196 0.006
6704.70883 17.375 0.008
6705.55212 16.818 0.004
6706.63145 17.465 0.007
6707.64413 17.534 0.007
6708.63181 17.436 0.006
6709.62621 17.151 0.005
6710.63554 16.826 0.004
6711.62247 17.524 0.006
6712.57312 17.504 0.006
6997.80230 17.249 0.008
7007.75349 16.836 0.005
7063.65587 17.351 0.007
7064.71928 17.557 0.007
7065.70435 17.529 0.007
7066.70004 17.297 0.006
7067.69589 16.851 0.005
7068.67172 17.493 0.006
7069.68134 17.579 0.007
7070.71694 17.471 0.006
7071.72318 17.196 0.006
7072.70390 16.817 0.005
7075.64953 17.334 0.006
7076.65465 16.943 0.005
7077.63346 17.444 0.007
7078.63331 17.569 0.007
7110.50625 17.557 0.007
7111.52920 17.459 0.007
7112.52721 17.211 0.007
7113.52238 16.817 0.006
7114.53109 17.519 0.008
7115.52542 17.554 0.009
7116.51354 17.368 0.011
7117.54233 17.096 0.007
7118.51542 17.209 0.007
7119.50233 17.547 0.007
7137.49852 17.485 0.007
7332.74904 17.006 0.005
7366.72606 17.530 0.007
