ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,JD,mag,errmag
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2166.88503,14.976,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2167.82311,14.619,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2173.80483,14.808,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2189.8769,14.661,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2192.78047,14.924,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2201.79316,14.933,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2212.82484,14.61,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2217.80976,14.661,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2223.82962,14.856,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2228.84663,14.923,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2230.76014,14.593,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2232.77993,14.848,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2234.7741,14.786,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2238.73778,15.046,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2240.85397,14.729,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2242.8599,15.013,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2251.70942,14.981,0.006
OGLE-LMC-CEP-1304,05:14:10.91,-68:54:31.4,OGLE3/OGLE4,I,694,2255.66846,14.899,0.006
