ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,JD,mag,errmag
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,726.83107,16.009,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,739.86488,15.845,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,744.77318,15.773,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,745.85783,15.922,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,746.84368,16.078,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,747.73913,15.736,0.007
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,748.6911,15.922,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,750.80406,15.788,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,751.8049,15.979,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,752.86271,15.997,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,754.80895,16.012,0.011
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,755.78693,15.886,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,759.71277,15.9,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,761.79403,15.754,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,766.84372,15.982,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,773.79931,15.919,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,776.82452,15.966,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,780.7849,16.003,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,782.81352,16.027,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,788.84103,16.081,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,792.75108,15.808,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,795.8364,15.877,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,798.76071,15.901,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,817.75905,15.783,0.007
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,819.83576,16.039,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,824.70642,16.022,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,826.79908,15.914,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,827.69591,16.058,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,828.75553,15.754,0.007
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,829.70315,15.926,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,830.76125,16.088,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,831.59852,15.766,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,832.76812,15.98,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,833.5877,16.084,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,834.69169,15.817,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,835.80948,16.027,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,837.67137,15.866,0.007
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,839.66982,15.808,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,841.75883,16.081,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,842.74875,15.762,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,844.60369,16.074,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,846.77563,15.994,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,850.76649,15.877,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,854.79137,15.933,0.011
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,855.71342,16.061,0.013
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,856.67543,15.747,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,857.7341,15.961,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,858.69724,16.096,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,859.76399,15.82,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,860.65697,15.981,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,865.57428,15.874,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,867.62935,15.787,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,874.69308,16.003,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,876.60913,15.833,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,876.71163,15.844,0.006
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,878.69914,15.849,0.007
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,880.63348,16.032,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,885.59263,15.934,0.011
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,887.67772,15.817,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,890.70135,15.863,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,892.5481,15.944,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,893.71435,15.898,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,896.51609,15.899,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,900.56957,16.096,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,919.57144,16.017,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,925.52449,16.069,0.013
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,931.58245,15.992,0.011
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,934.53128,15.853,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,947.54604,15.999,0.013
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,950.52444,16.056,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,1079.81533,15.801,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,1080.81897,15.9,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,1083.82951,15.925,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,1084.8249,16.093,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,1086.85295,15.983,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,1090.78057,15.977,0.01
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,1092.831,16.031,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,1093.84309,15.76,0.007
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,1106.77197,16.035,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,1108.79298,15.906,0.009
OGLE-LMC-CEP-3693,05:12:14.58,-65:40:17.6,OGLE3/OGLE4,I,1286,1114.80241,15.966,0.007
