epoch,mag,errmag
2450728.86553,13.88,0.014
2450729.84841,13.766,0.008
2450739.8331,13.733,0.01
2450742.84542,13.775,0.014
2450744.81826,13.651,0.015
2450745.82781,13.234,0.013
2450748.66264,13.417,0.008
2450751.77343,13.631,0.008
2450752.8348,13.746,0.007
2450759.74357,13.354,0.015
2450762.81877,13.476,0.007
2450769.83117,13.716,0.017
2450773.81858,13.366,0.011
2450776.8446,13.558,0.014
2450779.78549,13.85,0.011
2450781.80207,13.737,0.008
2450783.81048,13.561,0.015
2450788.81293,13.476,0.014
2450790.82771,13.655,0.015
2450795.78443,13.72,0.007
2450798.77971,13.358,0.014
2450816.83536,13.674,0.01
2450817.77783,13.791,0.013
2450824.72522,13.36,0.008
2450827.66795,13.491,0.015
2450828.72739,13.536,0.01
2450831.61697,13.853,0.007
2450832.73981,13.823,0.013
2450835.69284,13.423,0.01
2450837.64319,13.37,0.017
2450838.77085,13.382,0.007
2450839.64184,13.431,0.01
2450840.76226,13.493,0.008
2450842.67434,13.691,0.008
2450845.64717,13.854,0.015
2450850.7182,13.363,0.008
2450854.75565,13.602,0.01
2450855.74025,13.701,0.01
2450856.64761,13.783,0.013
2450859.73564,13.7,0.011
2450860.67683,13.708,0.013
2450867.59996,13.59,0.008
2450874.71147,13.276,0.008
2450876.58064,13.37,0.015
2450876.68083,13.371,0.008
2450880.60428,13.584,0.011
2450890.67287,13.423,0.01
2450892.56643,13.548,0.013
2450895.60978,13.815,0.011
2450898.58745,13.675,0.013
2450922.50698,13.868,0.014
2450933.53117,13.719,0.01
2450951.4891,13.664,0.017
2451078.81175,13.754,0.013
2451080.86599,13.593,0.011
2451081.81537,13.255,0.015
2451090.80238,13.873,0.013
2451091.86055,13.739,0.011
2451092.8589,13.706,0.015
2451113.86069,13.677,0.01
2451126.70668,13.678,0.017
2451129.80542,13.846,0.015
2451131.81009,13.743,0.01
2451132.80195,13.41,0.008
2451142.75233,13.853,0.014
2451151.84698,13.573,0.017
2451153.7186,13.8,0.017
2451159.73986,13.308,0.011
2451163.80157,13.518,0.01
2451167.73647,13.88,0.013
2451168.74747,13.816,0.013
2451171.71532,13.315,0.013
2451174.84315,13.406,0.007
2451178.76112,13.707,0.017
2451181.72667,13.812,0.017
2451183.76021,13.689,0.013
2451185.80913,13.352,0.014
2451187.76238,13.41,0.014
2451191.81565,13.724,0.011
2451192.84642,13.829,0.013
2451194.66592,13.799,0.008
2451196.68278,13.721,0.006
2451202.68816,13.514,0.017
2451204.66831,13.734,0.01
2451207.68108,13.788,0.01
2451211.69221,13.352,0.011
2451213.7229,13.396,0.011
2451215.55693,13.504,0.01
2451216.62499,13.599,0.014
2451217.6926,13.734,0.014
2451219.62981,13.859,0.014
2451223.69064,13.232,0.008
2451226.57855,13.409,0.01
2451227.58561,13.453,0.007
2451232.67518,13.842,0.013
2451235.57637,13.665,0.01
2451238.6623,13.368,0.007
2451241.56253,13.526,0.01
2451242.63589,13.639,0.015
2451243.60346,13.728,0.017
2451245.5482,13.869,0.008
2451247.68259,13.735,0.013
2451248.65032,13.655,0.01
2451255.59175,13.608,0.01
2451258.58905,13.882,0.014
2451266.60159,13.465,0.011
2451268.52273,13.635,0.007
2451275.54013,13.234,0.01
2451278.52273,13.39,0.013
2451290.50051,13.376,0.011
2451296.59141,13.841,0.011
2451300.53749,13.517,0.015
2451305.51591,13.476,0.011
2451308.5469,13.771,0.01
2451315.50608,13.366,0.007
2451318.48879,13.476,0.013
2451320.53098,13.662,0.01
2451331.49342,13.482,0.006
2451431.83674,13.361,0.017
2451435.88122,13.582,0.01
2451437.87392,13.797,0.007
2451448.86872,13.576,0.008
2451460.78466,13.491,0.008
2451461.74084,13.569,0.011
2451471.75128,13.4,0.015
2451475.84572,13.699,0.015
2451478.77044,13.825,0.013
2451481.83266,13.27,0.007
2451484.83698,13.409,0.011
2451487.82976,13.606,0.013
2451491.76851,13.81,0.008
2451493.71042,13.709,0.014
2451495.75387,13.351,0.01
2451500.81553,13.642,0.014
2451503.70583,13.886,0.01
2451505.81268,13.697,0.015
2451507.70874,13.265,0.008
2451508.82532,13.346,0.014
2451509.68685,13.364,0.011
2451510.65236,13.392,0.015
2451511.73498,13.455,0.011
2451512.76901,13.521,0.011
2451514.78351,13.717,0.007
2451518.70116,13.706,0.013
2451520.72647,13.227,0.01
2451522.72716,13.373,0.007
2451523.72731,13.408,0.013
2451525.70325,13.506,0.007
2451527.76859,13.731,0.011
2451528.69452,13.835,0.008
2451529.81996,13.869,0.014
2451531.71191,13.71,0.013
2451538.66903,13.531,0.008
2451541.62486,13.839,0.01
2451542.77923,13.862,0.015
2451544.68156,13.706,0.011
2451546.70625,13.222,0.008
2451548.68502,13.368,0.008
2451551.71438,13.525,0.014
2451552.64729,13.624,0.013
