epoch,mag,errmag
2450729.74828,13.406,0.007
2450741.80091,13.367,0.007
2450744.79565,13.468,0.008
2450746.81641,13.605,0.011
2450747.76056,13.676,0.01
2450748.71813,13.702,0.006
2450749.85221,13.628,0.007
2450750.82888,13.573,0.006
2450751.82661,13.57,0.006
2450759.68632,13.556,0.011
2450769.80963,13.386,0.008
2450776.7977,13.663,0.007
2450778.82683,13.58,0.008
2450780.80654,13.316,0.01
2450782.78607,13.374,0.011
2450789.81846,13.686,0.011
2450792.72496,13.566,0.01
2450795.81037,13.343,0.01
2450796.7645,13.37,0.008
2450798.8292,13.435,0.013
2450817.73331,13.648,0.014
2450824.75163,13.379,0.01
2450826.71632,13.466,0.011
2450827.7167,13.536,0.015
2450828.70664,13.606,0.015
2450830.7821,13.693,0.007
2450832.55562,13.556,0.01
2450833.5597,13.561,0.007
2450838.74028,13.392,0.01
2450841.73344,13.551,0.006
2450842.76958,13.617,0.013
2450843.80676,13.69,0.006
2450846.79677,13.561,0.007
2450856.75766,13.652,0.01
2450857.75541,13.702,0.014
2450859.78519,13.58,0.008
2450860.63127,13.577,0.01
2450866.61256,13.428,0.006
2450876.63074,13.295,0.01
2450876.73291,13.292,0.006
2450878.63802,13.354,0.014
2450880.65451,13.436,0.014
2450885.56618,13.693,0.006
2450887.699,13.57,0.01
2450891.55782,13.354,0.013
2450892.52227,13.367,0.01
2450893.68833,13.4,0.007
2450896.53805,13.572,0.011
2450900.59169,13.579,0.006
2450919.59278,13.368,0.006
2450925.60068,13.683,0.006
2450934.55224,13.43,0.01
2450937.56918,13.572,0.006
2450950.54595,13.527,0.014
2450952.5367,13.671,0.014
2450953.51736,13.711,0.011
2451080.78994,13.412,0.008
2451083.85314,13.376,0.013
2451084.84918,13.403,0.011
2451086.87401,13.51,0.013
2451090.75448,13.666,0.01
2451106.79748,13.565,0.011
2451108.8161,13.292,0.011
2451126.79318,13.441,0.01
2451129.85539,13.65,0.011
2451132.85102,13.573,0.004
2451135.80042,13.327,0.008
2451140.84954,13.451,0.013
2451142.80109,13.59,0.007
2451152.75885,13.383,0.007
2451154.784,13.474,0.013
2451156.74895,13.608,0.008
2451160.81492,13.57,0.007
2451165.84262,13.368,0.011
2451167.76584,13.447,0.008
2451168.72522,13.494,0.006
2451171.76696,13.699,0.015
2451175.76614,13.532,0.007
2451179.81644,13.377,0.008
2451181.77738,13.456,0.008
2451184.72382,13.667,0.013
2451187.7153,13.582,0.015
2451188.72913,13.574,0.015
2451189.77818,13.476,0.014
2451191.79239,13.337,0.008
2451193.84027,13.405,0.011
2451201.80426,13.555,0.008
2451202.81339,13.557,0.015
2451204.71982,13.291,0.008
2451206.8199,13.366,0.008
2451207.73065,13.407,0.006
2451208.79373,13.434,0.007
2451212.79136,13.682,0.007
2451214.70238,13.591,0.015
2451215.60712,13.577,0.007
2451216.71603,13.54,0.013
2451217.76536,13.326,0.01
2451219.6797,13.366,0.011
2451220.78702,13.368,0.01
2451221.65309,13.396,0.013
2451223.74209,13.512,0.011
2451226.63214,13.705,0.008
2451227.63697,13.66,0.01
2451230.70384,13.501,0.014
2451232.74296,13.341,0.007
2451235.63744,13.426,0.008
2451238.60902,13.61,0.007
2451240.73283,13.692,0.011
2451242.60234,13.573,0.013
2451243.70008,13.564,0.011
2451245.67691,13.28,0.015
2451248.55523,13.379,0.007
2451251.55311,13.568,0.004
2451255.56235,13.588,0.01
2451256.60362,13.58,0.011
2451258.6389,13.359,0.014
2451266.53321,13.657,0.007
2451267.58784,13.696,0.008
2451268.60121,13.642,0.008
2451274.60438,13.375,0.011
2451277.58924,13.466,0.013
2451279.57452,13.605,0.011
2451289.48639,13.39,0.006
2451290.55585,13.456,0.015
2451298.48536,13.561,0.013
2451301.55961,13.341,0.011
2451312.56498,13.522,0.008
2451319.54943,13.53,0.015
2451329.47711,13.362,0.01
2451330.54169,13.39,0.008
2451335.49454,13.691,0.007
2451431.89333,13.689,0.014
2451433.89032,13.568,0.007
2451436.80788,13.3,0.01
2451449.89333,13.344,0.004
2451461.86295,13.57,0.006
2451462.85331,13.501,0.004
2451471.84935,13.679,0.013
2451478.81965,13.339,0.011
2451481.85809,13.438,0.004
2451484.80785,13.639,0.01
2451488.84013,13.56,0.006
2451491.81885,13.303,0.008
2451494.82424,13.401,0.006
2451496.70689,13.522,0.011
2451498.72864,13.661,0.015
2451502.72469,13.555,0.01
2451505.75946,13.33,0.013
2451507.76042,13.38,0.01
2451509.82688,13.471,0.011
2451511.68211,13.61,0.014
2451514.73024,13.63,0.007
2451516.69969,13.553,0.008
2451518.67168,13.272,0.015
2451520.69729,13.363,0.008
2451522.77749,13.425,0.007
2451526.67509,13.685,0.014
2451529.74457,13.558,0.007
2451531.84728,13.35,0.007
2451538.80346,13.599,0.014
2451542.82809,13.587,0.01
2451543.86081,13.579,0.013
2451544.76992,13.514,0.013
2451548.8028,13.394,0.013
2451552.73871,13.606,0.01
2451554.82892,13.708,0.011
2451555.82291,13.621,0.011
2451562.8149,13.402,0.011
2451566.66437,13.627,0.01
2451568.68597,13.694,0.011
2451571.75067,13.556,0.015
2451574.80268,13.367,0.015
2451576.65655,13.4,0.007
2451578.75687,13.503,0.01
2451581.7062,13.693,0.013
2451583.74547,13.579,0.007
2451585.69159,13.518,0.007
2451588.66633,13.37,0.01
2451595.64581,13.686,0.014
2451596.75906,13.617,0.01
2451599.75099,13.45,0.006
2451600.72854,13.29,0.007
2451601.75683,13.353,0.008
2451602.73833,13.373,0.006
2451605.52966,13.47,0.006
2451606.70502,13.548,0.008
2451609.71846,13.688,0.01
2451610.73602,13.599,0.007
2451611.71335,13.547,0.007
2451613.70401,13.365,0.01
2451614.69954,13.296,0.006
2451615.714,13.358,0.008
2451617.69524,13.428,0.01
2451620.51142,13.562,0.007
2451621.69055,13.658,0.006
2451623.67642,13.671,0.01
2451625.68083,13.564,0.01
2451626.68184,13.526,0.008
2451628.67017,13.324,0.015
2451630.6894,13.384,0.008
2451633.65268,13.536,0.013
2451634.6461,13.622,0.013
2451635.65979,13.667,0.006
2451644.60994,13.403,0.014
2451653.56948,13.561,0.008
2451655.60527,13.309,0.011
2451657.59443,13.37,0.006
2451659.59806,13.45,0.007
2451662.58755,13.659,0.007
2451665.56956,13.596,0.013
2451671.54734,13.38,0.006
2451695.51507,13.409,0.006
2451788.89251,13.571,0.01
2451809.87376,13.465,0.014
2451811.89873,13.587,0.01
2451815.88223,13.588,0.007
2451822.76388,13.415,0.011
2451830.87218,13.561,0.008
2451851.82021,13.5,0.004
2451858.75209,13.532,0.006
2451861.77983,13.37,0.01
2451863.82172,13.412,0.008
2451866.77237,13.61,0.013
2451868.77679,13.687,0.008
2451869.8113,13.637,0.008
2451872.79485,13.484,0.006
