epoch,mag,errmag
2450455.7666,12.985,0.015
2450456.58971,13.004,0.01
2450456.62694,13.017,0.017
2450456.71016,13.016,0.01
2450456.80906,13.019,0.011
2450457.66,13.069,0.008
2450457.71855,13.08,0.015
2450457.77723,13.08,0.013
2450458.63372,13.13,0.014
2450458.69244,13.126,0.006
2450458.76164,13.137,0.006
2450459.55098,13.166,0.008
2450459.59719,13.157,0.008
2450459.65573,13.17,0.011
2450459.7152,13.161,0.008
2450459.75897,13.172,0.008
2450459.80282,13.173,0.015
2450461.56191,13.226,0.014
2450461.60573,13.213,0.013
2450461.66433,13.21,0.01
2450461.73051,13.209,0.014
2450461.7925,13.203,0.011
2450462.56242,13.199,0.011
2450462.62106,13.21,0.014
2450465.66589,13.024,0.008
2450465.71356,13.017,0.011
2450465.79842,12.984,0.014
2450466.64965,12.75,0.015
2450466.71616,12.747,0.017
2450466.80113,12.728,0.01
2450467.65329,12.661,0.015
2450467.7579,12.663,0.014
2450468.65998,12.658,0.006
2450468.73015,12.653,0.011
2450468.78876,12.648,0.013
2450469.66085,12.669,0.01
2450469.73766,12.669,0.015
2450469.79787,12.666,0.015
2450470.73564,12.667,0.007
2450471.6467,12.687,0.013
2450471.78346,12.701,0.017
2450472.62126,12.71,0.01
2450472.66514,12.707,0.014
2450472.70891,12.706,0.011
2450472.77487,12.712,0.014
2450472.84823,12.703,0.013
2450473.68894,12.723,0.007
2450474.70085,12.796,0.014
2450474.7673,12.762,0.006
2450475.53524,12.797,0.006
2450475.59402,12.797,0.01
2450475.66017,12.805,0.014
2450475.7123,12.803,0.008
2450475.75939,12.823,0.007
2450476.74033,12.854,0.01
2450477.53198,12.88,0.011
2450477.57755,12.889,0.014
2450477.73072,12.893,0.01
2450477.8116,12.898,0.017
2450477.85585,12.902,0.014
2450478.53812,12.938,0.01
2450478.81747,12.959,0.017
2450479.53695,13.004,0.008
2450479.58087,12.998,0.014
2450479.77291,13.003,0.011
2450479.81849,13.004,0.011
2450480.57299,13.055,0.01
2450480.65416,13.077,0.017
2450480.74776,13.061,0.01
2450480.79184,13.066,0.01
2450481.55819,13.111,0.008
2450481.70659,13.11,0.015
2450481.75056,13.115,0.008
2450481.79452,13.126,0.011
2450482.7074,13.156,0.015
2450482.78535,13.17,0.014
2450483.5737,13.199,0.006
2450483.61812,13.198,0.007
2450483.66203,13.2,0.008
2450483.70601,13.192,0.011
2450483.7499,13.203,0.01
2450483.79383,13.204,0.01
2450484.57237,13.213,0.007
2450484.72542,13.211,0.011
2450484.76944,13.214,0.014
2450485.57603,13.205,0.01
2450485.72293,13.228,0.013
2450485.76708,13.204,0.011
2450486.57249,13.23,0.01
2450486.61808,13.234,0.011
2450486.71462,13.253,0.01
2450486.75978,13.238,0.013
2450487.59945,13.299,0.013
2450487.64769,13.279,0.013
2450487.69553,13.273,0.014
2450487.73968,13.273,0.01
2450487.78384,13.266,0.013
2450488.58498,13.074,0.015
2450488.6978,13.028,0.01
2450488.74182,13.011,0.011
2450488.78588,13.012,0.013
2450489.6497,12.758,0.017
2450489.69363,12.754,0.014
2450489.73755,12.748,0.017
2450489.78158,12.734,0.013
2450490.55399,12.668,0.008
2450490.69118,12.666,0.01
2450491.57849,12.646,0.007
2450491.6303,12.655,0.01
2450491.67442,12.658,0.015
2450492.56265,12.66,0.007
2450492.637,12.671,0.01
2450492.68287,12.671,0.008
2450493.56568,12.659,0.01
2450493.6102,12.665,0.008
2450494.56041,12.688,0.01
2450494.60434,12.683,0.014
2450494.64857,12.677,0.015
2450494.69287,12.68,0.013
2450495.56321,12.704,0.007
2450495.63685,12.698,0.013
2450495.69033,12.702,0.008
2450496.55862,12.725,0.013
2450496.60337,12.728,0.01
2450496.64744,12.716,0.011
2450496.69235,12.719,0.007
2450498.55768,12.789,0.008
2450498.71547,12.805,0.014
2450498.7594,12.802,0.017
2450499.55263,12.837,0.013
2450499.59834,12.841,0.017
2450499.73862,12.84,0.013
2450500.58016,12.871,0.006
2450500.59537,12.881,0.013
2450500.64023,12.906,0.008
2450500.6914,12.896,0.014
2450500.73581,12.882,0.013
2450501.5595,12.924,0.011
2450501.67828,12.927,0.011
2450507.54794,13.209,0.011
