epoch,mag,errmag
2450457.71028,14.117,0.014
2450457.82755,14.091,0.011
2450458.6841,14.043,0.004
2450459.64741,13.96,0.01
2450459.85307,13.954,0.01
2450461.65601,13.942,0.008
2450461.7842,13.955,0.011
2450462.61277,13.987,0.011
2450465.85604,14.145,0.008
2450466.85151,14.128,0.013
2450468.78042,13.963,0.011
2450469.78934,13.929,0.015
2450472.82515,14.045,0.015
2450475.58568,14.14,0.006
2450477.80325,13.976,0.013
2450478.80893,13.941,0.011
2450479.80919,13.945,0.008
2450480.64566,13.968,0.014
2450481.54349,14.015,0.014
2450482.83616,14.116,0.013
2450483.54163,14.126,0.006
2450484.53981,14.174,0.006
2450485.54439,14.095,0.011
2450486.53655,14.011,0.013
2450487.56392,13.958,0.007
2450488.57631,13.924,0.01
2450490.54503,14.004,0.01
2450491.54661,14.062,0.006
2450493.53488,14.171,0.015
2450494.52985,14.116,0.011
2450494.78933,14.103,0.011
2450495.53192,14.035,0.007
2450496.52712,13.947,0.007
2450498.52644,13.958,0.01
2450501.55089,14.111,0.01
2450507.53705,13.95,0.006
2450509.53424,14.053,0.007
2450510.56494,14.102,0.014
2450513.65982,14.062,0.015
2450514.62312,13.983,0.013
2450516.52782,13.943,0.014
2450517.52734,13.97,0.01
2450518.56421,14.012,0.014
2450519.51724,14.08,0.013
2450519.66679,14.088,0.011
2450519.7446,14.083,0.015
2450520.68347,14.134,0.007
2450521.65695,14.145,0.008
2450524.55021,13.934,0.014
2450526.60928,13.973,0.007
2450527.50829,14.0,0.015
2450530.54806,14.117,0.014
2450531.52108,14.09,0.007
2450536.67142,14.007,0.007
2450552.62134,13.937,0.008
2450554.53576,13.97,0.008
2450558.5288,14.145,0.011
2450560.55115,13.97,0.01
2450561.49164,13.937,0.014
2450562.48372,13.948,0.007
2450673.83843,13.94,0.011
2450701.80801,13.99,0.01
2450704.84982,14.151,0.007
2450722.82593,14.134,0.011
2450728.82368,13.96,0.015
2450729.87852,14.001,0.007
2450741.87416,14.151,0.011
2450744.87965,13.969,0.006
2450747.78834,13.98,0.006
2450748.74245,14.026,0.014
2450751.72567,14.136,0.008
2450759.79905,14.139,0.011
2450760.7755,14.139,0.013
2450765.80206,13.949,0.007
2450769.79284,14.139,0.011
2450778.78274,14.159,0.007
2450781.78757,13.967,0.008
2450789.75508,14.035,0.01
2450792.79512,13.927,0.01
2450795.8568,14.1,0.013
2450796.85748,14.136,0.011
2450798.85205,14.025,0.014
