epoch,mag,errmag
2450459.70502,13.163,0.01
2450461.71995,13.14,0.015
2450461.84252,13.13,0.013
2450462.55233,13.158,0.008
2450465.84769,13.289,0.01
2450466.7065,13.392,0.01
2450467.81438,13.468,0.015
2450468.72079,13.558,0.013
2450469.72832,13.624,0.013
2450470.78866,13.659,0.007
2450472.76551,13.51,0.011
2450473.67733,13.595,0.008
2450474.75776,13.221,0.007
2450475.65054,13.097,0.01
2450477.78741,13.159,0.011
2450478.5947,13.197,0.014
2450479.79313,13.232,0.013
2450481.61489,13.358,0.011
2450482.77586,13.462,0.008
2450483.56364,13.518,0.004
2450484.56146,13.615,0.01
2450485.56605,13.656,0.008
2450488.68822,13.541,0.01
2450490.6106,13.094,0.015
2450491.56875,13.12,0.008
2450492.55305,13.153,0.01
2450492.62748,13.159,0.004
2450493.55611,13.176,0.007
2450494.55092,13.235,0.007
2450495.55326,13.287,0.014
2450496.54877,13.343,0.007
2450496.76486,13.362,0.01
2450498.54751,13.507,0.013
2450499.543,13.597,0.014
2450500.5342,13.65,0.013
2450501.53476,13.63,0.008
2450510.54314,13.249,0.008
2450512.69006,13.45,0.007
2450513.68198,13.505,0.013
2450514.55512,13.593,0.013
2450516.55029,13.626,0.007
2450518.59058,13.515,0.01
2450519.54122,13.476,0.013
2450524.53291,13.201,0.014
2450526.53635,13.31,0.008
2450531.54857,13.634,0.006
2450532.53403,13.555,0.006
2450533.53752,13.574,0.007
2450535.65934,13.088,0.008
2450552.64265,13.115,0.014
2450554.55718,13.182,0.008
2450561.55762,13.647,0.015
2450567.49398,13.147,0.008
2450569.48842,13.199,0.008
2450571.54264,13.306,0.015
2450573.50644,13.461,0.007
2450574.53517,13.563,0.013
2450575.51854,13.618,0.006
2450578.48584,13.486,0.008
2450583.47093,13.179,0.015
2450689.84698,13.178,0.008
2450701.87896,13.134,0.006
2450712.89859,13.673,0.011
2450715.86399,13.534,0.007
2450720.81883,13.199,0.007
2450726.88404,13.648,0.007
2450728.84817,13.607,0.01
2450729.83052,13.531,0.013
2450742.82332,13.69,0.013
2450745.75482,13.58,0.015
2450747.81156,13.091,0.008
2450748.76636,13.137,0.011
2450750.85921,13.176,0.008
2450751.75176,13.247,0.006
2450759.77955,13.535,0.013
2450780.83647,13.216,0.01
2450792.77817,13.103,0.013
2450796.79409,13.182,0.01
2450798.81134,13.318,0.015
2450816.81976,13.543,0.014
2450822.76734,13.194,0.015
2450830.82642,13.471,0.006
2450832.80267,13.623,0.013
2450833.70411,13.664,0.013
2450834.79515,13.598,0.01
2450837.80106,13.198,0.015
2450841.81009,13.204,0.011
2450843.73315,13.279,0.01
2450844.68227,13.362,0.006
2450850.70307,13.509,0.008
2450854.72511,13.128,0.008
2450856.71667,13.21,0.011
2450860.72777,13.46,0.008
2450874.73576,13.354,0.008
2450876.65206,13.5,0.007
2450879.6119,13.646,0.013
2450881.54388,13.545,0.01
2450892.59099,13.578,0.014
2450895.57168,13.55,0.007
2450895.58829,13.559,0.008
2450900.54065,13.163,0.011
2450933.50811,13.216,0.014
2450951.52108,13.456,0.015
2451040.91442,13.328,0.015
2451051.91027,13.147,0.006
2451065.87083,13.148,0.011
2451068.8329,13.205,0.018
2451077.87993,13.528,0.015
2451079.78769,13.251,0.02
2451088.86611,13.549,0.008
2451093.86278,13.555,0.013
2451102.84077,13.468,0.017
2451107.82364,13.546,0.011
2451113.83747,13.2,0.02
2451126.74174,13.133,0.011
2451130.70785,13.284,0.015
2451132.71641,13.413,0.013
2451136.83566,13.654,0.018
2451151.8228,13.639,0.013
2451154.83134,13.502,0.013
2451157.7829,13.138,0.01
2451163.75245,13.489,0.02
2451170.8369,13.126,0.014
2451174.81952,13.228,0.011
2451178.73656,13.488,0.015
2451185.7857,13.164,0.013
2451187.73765,13.152,0.017
2451189.80211,13.207,0.017
2451196.59775,13.638,0.008
2451202.65959,13.128,0.014
2451204.76497,13.185,0.008
2451207.65837,13.346,0.011
2451211.73884,13.655,0.017
2451217.71645,13.128,0.014
2451219.70113,13.19,0.015
2451223.60861,13.408,0.008
2451226.70354,13.644,0.011
2451230.65192,13.429,0.015
2451234.57834,13.205,0.008
2451238.58189,13.399,0.011
