epoch,mag,errmag
2450739.86684,13.961,0.006
2450744.77514,14.238,0.013
2450745.85979,14.322,0.014
2450750.80602,14.026,0.01
2450751.80686,14.114,0.014
2450752.86467,14.221,0.013
2450755.78889,14.083,0.007
2450766.84568,14.025,0.011
2450773.80127,13.97,0.01
2450776.82648,14.141,0.008
2450780.78686,14.033,0.01
2450782.81548,14.029,0.014
2450788.84299,14.113,0.015
2450792.75304,14.076,0.01
2450795.83836,14.322,0.013
2450798.76267,14.009,0.015
2450817.76101,14.108,0.017
2450819.83772,14.316,0.008
2450824.70838,14.022,0.011
2450827.69787,14.258,0.01
2450828.75749,14.329,0.014
2450829.70511,14.202,0.015
2450830.76321,13.998,0.01
2450831.60048,13.985,0.008
2450832.77008,14.035,0.015
2450833.58966,14.023,0.013
2450835.81144,14.237,0.01
2450841.76079,14.028,0.008
2450842.75071,14.14,0.007
2450846.77759,14.095,0.008
2450850.76845,14.102,0.01
2450855.71538,13.964,0.008
2450856.67739,13.977,0.008
2450857.73606,14.029,0.008
2450859.76595,14.143,0.014
2450860.65893,14.245,0.013
2450874.69504,14.026,0.008
2450876.61109,14.16,0.011
2450876.71359,14.164,0.014
2450878.7011,14.326,0.008
2450880.63544,13.968,0.014
2450887.67968,14.188,0.01
2450893.71631,14.221,0.013
2450896.51805,14.081,0.014
2450900.57153,14.116,0.014
2450931.58441,14.007,0.007
2450934.53324,14.18,0.007
2450950.5264,14.132,0.011
2451079.81729,13.971,0.013
2451080.82093,14.026,0.011
2451086.85491,14.066,0.013
2451092.83296,14.291,0.017
2451093.84505,14.316,0.015
2451108.79494,14.235,0.01
2451120.75219,13.958,0.017
2451126.772,14.344,0.017
2451129.83631,13.99,0.007
2451131.84226,14.064,0.008
2451132.83188,14.138,0.01
2451137.81406,13.961,0.007
2451142.78206,14.327,0.008
2451152.73971,14.147,0.007
2451154.75526,14.01,0.01
2451155.71151,14.035,0.015
2451157.76539,14.152,0.008
2451159.77112,14.343,0.007
2451163.83701,14.028,0.008
2451166.76939,14.238,0.011
2451168.77827,14.255,0.007
2451171.74717,14.023,0.013
2451175.74457,14.31,0.008
2451179.79402,14.003,0.014
2451183.84243,14.309,0.014
2451185.83978,14.139,0.008
2451187.79511,13.996,0.014
2451189.73157,14.053,0.017
2451191.77027,14.251,0.013
2451192.82905,14.34,0.01
2451193.82101,14.2,0.01
2451194.69665,14.012,0.01
2451201.78515,14.285,0.007
2451202.79437,14.065,0.014
2451204.70095,14.014,0.01
2451206.80107,14.111,0.008
2451207.71133,14.2,0.008
2451211.76926,13.951,0.01
2451214.68339,14.083,0.014
2451215.5882,14.136,0.007
2451216.66462,14.262,0.014
2451217.74631,14.343,0.013
2451219.66,14.023,0.013
2451220.76797,13.988,0.008
2451223.72246,14.131,0.01
2451226.61209,14.278,0.01
2451227.6169,14.064,0.01
2451233.57772,14.287,0.01
2451235.71551,14.117,0.011
2451240.71379,14.171,0.013
2451242.53172,14.343,0.01
2451244.66824,13.972,0.01
2451247.52606,14.041,0.007
2451248.62624,14.156,0.011
2451256.63252,14.115,0.011
2451258.6197,14.325,0.015
2451261.52554,13.961,0.013
2451267.55808,14.351,0.007
2451272.53836,14.079,0.008
2451276.56867,14.239,0.013
2451301.58723,14.159,0.008
2451315.53658,14.196,0.008
2451318.51913,14.138,0.01
2451320.51187,14.009,0.014
2451330.52203,14.077,0.007
2451335.51518,14.042,0.01
2451431.87448,14.239,0.013
2451433.8694,14.199,0.008
2451436.78287,14.025,0.015
2451441.87987,14.244,0.008
