epoch,mag,errmag
2450728.85861,13.113,0.013
2450729.84149,13.231,0.007
2450739.82616,13.438,0.008
2450742.83846,13.141,0.01
2450744.81133,13.242,0.008
2450745.82087,13.296,0.013
2450752.82784,13.517,0.011
2450759.73663,13.3,0.014
2450760.79109,13.351,0.011
2450762.81182,13.532,0.007
2450769.82421,13.148,0.011
2450773.81164,13.303,0.011
2450776.83767,13.542,0.013
2450779.77856,13.612,0.008
2450781.7951,13.451,0.014
2450790.82077,13.551,0.011
2450795.77752,13.428,0.01
2450816.82842,13.382,0.013
2450817.77092,13.479,0.014
2450824.71829,13.356,0.008
2450827.66103,13.224,0.013
2450830.60204,13.389,0.007
2450831.61007,13.462,0.007
2450832.73291,13.58,0.014
2450833.75741,13.654,0.015
2450835.68589,13.537,0.014
2450839.63494,13.088,0.004
2450840.75534,13.205,0.008
2450842.66743,13.269,0.008
2450844.61517,13.388,0.004
2450845.64027,13.49,0.01
2450850.71128,13.463,0.008
2450854.74876,13.248,0.006
2450855.73336,13.251,0.008
2450856.6407,13.247,0.01
2450857.69898,13.345,0.01
2450859.72875,13.504,0.01
2450860.66995,13.599,0.01
2450867.59304,13.091,0.004
2450876.57377,13.663,0.01
2450876.67391,13.626,0.011
2450880.59741,13.24,0.01
2450887.64242,13.541,0.007
2450895.60289,13.177,0.015
2450922.50013,13.139,0.014
2450933.52432,13.5,0.01
2451041.89639,13.613,0.015
2451072.84471,13.501,0.015
2451080.83173,13.426,0.015
2451083.87668,13.664,0.015
2451084.79031,13.645,0.017
2451086.81062,13.475,0.011
2451090.79547,13.234,0.014
2451091.85361,13.27,0.014
2451092.85192,13.285,0.015
2451093.87875,13.378,0.01
2451102.85763,13.185,0.017
2451113.85376,13.505,0.011
2451116.79799,13.147,0.011
2451126.69974,13.613,0.013
2451129.7985,13.395,0.014
2451131.80315,13.191,0.007
2451132.79502,13.229,0.007
2451134.80807,13.301,0.014
2451142.74537,13.462,0.017
2451151.84005,13.567,0.014
2451153.71166,13.661,0.01
2451157.72794,13.378,0.007
2451161.79799,13.272,0.017
2451163.79465,13.399,0.007
2451167.72953,13.668,0.015
2451168.74051,13.551,0.01
2451171.70841,13.357,0.015
2451174.83621,13.244,0.014
2451178.7542,13.484,0.015
2451181.71977,13.651,0.014
2451183.7533,13.497,0.013
2451185.80222,13.271,0.011
2451187.75545,13.226,0.015
2451191.80872,13.411,0.01
2451192.83951,13.506,0.008
2451194.65902,13.635,0.007
2451196.67586,13.547,0.006
2451204.66141,13.354,0.013
2451207.67417,13.596,0.008
2451211.70057,13.471,0.014
2451215.56527,13.216,0.006
2451216.63333,13.256,0.015
2451217.70097,13.327,0.017
2451219.63815,13.398,0.017
2451221.60888,13.604,0.011
2451223.69902,13.618,0.007
2451226.58691,13.422,0.01
2451227.59396,13.226,0.013
2451232.68353,13.405,0.013
2451235.58474,13.609,0.01
2451241.57091,13.194,0.013
2451242.64426,13.175,0.015
2451245.55657,13.299,0.014
2451247.69094,13.442,0.007
2451248.65873,13.549,0.008
2451254.56711,13.416,0.01
2451255.60012,13.151,0.013
2451258.59743,13.256,0.014
2451266.61001,13.498,0.008
2451268.53111,13.398,0.007
2451275.54853,13.47,0.013
2451278.53113,13.642,0.011
2451296.5998,13.33,0.01
2451300.54595,13.265,0.017
2451305.52432,13.642,0.007
2451308.55533,13.489,0.013
2451315.51448,13.319,0.007
2451318.4972,13.573,0.01
2451320.53937,13.637,0.008
2451331.50181,13.485,0.004
2451433.84167,13.46,0.008
2451435.88955,13.193,0.004
2451437.88229,13.22,0.007
2451441.8584,13.448,0.017
2451448.87706,13.41,0.01
2451458.78119,13.673,0.007
2451461.74918,13.446,0.01
2451462.86836,13.408,0.006
2451471.75961,13.626,0.013
2451475.85401,13.438,0.011
2451478.77875,13.178,0.014
2451481.84098,13.304,0.006
2451484.84528,13.555,0.007
2451487.83809,13.573,0.008
2451491.7768,13.14,0.007
2451493.71871,13.237,0.011
2451495.76218,13.314,0.008
2451498.68331,13.586,0.013
2451500.82385,13.652,0.008
2451503.71413,13.448,0.008
2451505.82099,13.1,0.017
2451507.71703,13.237,0.006
2451508.83364,13.279,0.014
2451509.69518,13.313,0.008
2451510.66067,13.383,0.015
2451511.74328,13.479,0.006
2451512.77732,13.572,0.011
2451514.79181,13.644,0.007
2451518.70946,13.311,0.011
2451520.73479,13.205,0.008
2451522.73547,13.266,0.007
2451523.73563,13.331,0.006
2451525.71155,13.474,0.007
2451527.77692,13.65,0.008
2451528.70286,13.636,0.011
2451531.72023,13.462,0.01
2451538.67736,13.413,0.011
2451541.63321,13.637,0.007
2451542.78752,13.644,0.014
2451544.68993,13.47,0.013
2451546.71456,13.236,0.011
2451547.71621,13.129,0.013
2451548.69332,13.22,0.01
2451552.65564,13.413,0.013
2451553.67933,13.506,0.011
2451554.6579,13.6,0.015
2451555.68241,13.658,0.017
2451556.65654,13.632,0.007
2451560.64827,13.239,0.007
2451564.56738,13.322,0.013
2451575.66814,13.144,0.011
2451578.70847,13.282,0.013
2451582.65375,13.613,0.015
2451585.64453,13.519,0.015
2451588.64782,13.164,0.011
2451595.6049,13.537,0.01
2451599.6709,13.524,0.014
2451600.63776,13.476,0.008
2451601.63091,13.406,0.01
2451602.69737,13.126,0.007
2451604.62895,13.234,0.008
2451606.58596,13.31,0.007
2451609.54219,13.548,0.011
2451610.55712,13.617,0.011
2451613.59757,13.505,0.013
2451616.52628,13.137,0.011
2451618.67547,13.221,0.007
2451621.56168,13.403,0.014
2451623.65883,13.555,0.011
2451625.63986,13.647,0.01
2451627.61015,13.497,0.006
2451628.55009,13.427,0.017
2451631.51952,13.199,0.013
2451633.63495,13.265,0.011
2451635.5179,13.373,0.008
2451653.51237,13.637,0.01
2451655.55629,13.492,0.015
2451657.56576,13.314,0.01
2451659.58037,13.22,0.011
2451662.54794,13.329,0.011
2451664.57102,13.485,0.011
2451672.51366,13.1,0.014
2451695.49661,13.614,0.008
2451768.87495,13.217,0.007
2451773.93326,13.364,0.011
2451782.86451,13.178,0.011
2451788.87295,13.44,0.01
2451804.86817,13.622,0.008
2451811.88872,13.188,0.013
2451815.8649,13.383,0.006
2451822.74658,13.448,0.007
2451829.89586,13.4,0.011
2451844.80379,13.483,0.014
2451850.78511,13.418,0.007
2451858.78922,13.479,0.007
2451860.8316,13.635,0.007
