epoch,mag,errmag
2450739.86256,14.403,0.007
2450744.7709,14.182,0.011
2450745.85551,14.25,0.013
2450750.80177,14.072,0.01
2450751.80258,14.201,0.008
2450752.86041,14.249,0.01
2450755.78463,14.602,0.007
2450759.7105,14.249,0.013
2450761.79171,14.537,0.015
2450766.84143,14.263,0.011
2450773.79702,14.258,0.008
2450776.82222,14.574,0.013
2450778.85531,14.111,0.008
2450780.78259,14.266,0.011
2450782.81122,14.556,0.013
2450788.8387,14.439,0.015
2450792.74875,14.107,0.011
2450795.8341,14.438,0.013
2450819.83341,14.065,0.007
2450824.70411,14.581,0.011
2450827.69357,14.135,0.014
2450828.75321,14.247,0.01
2450829.70081,14.314,0.01
2450830.75894,14.478,0.008
2450832.76581,14.392,0.013
2450833.5854,14.043,0.007
2450834.70468,14.153,0.017
2450835.80715,14.23,0.013
2450841.75652,14.156,0.013
2450842.74643,14.227,0.008
2450846.77331,14.35,0.01
2450850.76417,14.377,0.007
2450854.78904,14.085,0.008
2450855.71108,14.168,0.006
2450856.6731,14.238,0.007
2450857.73177,14.379,0.01
2450858.69491,14.513,0.015
2450859.76166,14.598,0.01
2450860.65462,14.321,0.01
2450867.62703,14.319,0.006
2450874.69073,14.242,0.014
2450876.60679,14.188,0.008
2450876.70927,14.195,0.01
2450878.69681,14.401,0.01
2450880.63112,14.592,0.013
2450887.67538,14.564,0.007
2450892.54576,14.398,0.014
2450893.71201,14.536,0.011
2450896.51373,14.079,0.008
2450900.56721,14.535,0.015
2450919.5691,14.255,0.007
2450925.52215,14.216,0.006
2450931.58013,14.134,0.006
2450934.52891,14.434,0.006
2450947.54371,14.27,0.007
2450950.52208,14.472,0.014
2451072.90467,14.424,0.011
2451079.81303,14.417,0.015
2451080.81666,14.534,0.01
2451083.82719,14.102,0.015
2451086.85065,14.408,0.014
2451090.7783,14.081,0.011
2451093.84077,14.416,0.014
2451108.79069,14.541,0.01
2451126.76777,14.247,0.008
2451129.83207,14.586,0.01
2451131.83799,14.059,0.006
2451132.8276,14.13,0.008
2451137.8098,14.437,0.008
2451138.8511,14.05,0.008
2451142.77778,14.453,0.013
2451154.75098,14.257,0.017
2451155.70723,14.309,0.013
2451157.76111,14.585,0.006
2451159.76683,14.073,0.013
2451163.83276,14.483,0.011
2451164.84767,14.594,0.015
2451166.76514,14.078,0.013
2451168.77402,14.245,0.007
2451171.7429,14.607,0.013
2451175.74032,14.246,0.01
2451179.78971,14.291,0.01
2451181.75323,14.179,0.013
2451185.83551,14.588,0.011
2451187.79083,14.081,0.01
2451189.72729,14.247,0.015
2451191.766,14.517,0.015
2451192.82479,14.592,0.014
2451193.81673,14.197,0.017
2451201.78088,14.093,0.007
2451202.79009,14.21,0.011
2451204.69665,14.403,0.008
2451206.79681,14.568,0.01
2451207.70705,14.196,0.008
2451211.76497,14.42,0.01
2451214.6791,14.18,0.014
2451215.5839,14.084,0.007
2451217.74202,14.249,0.013
2451219.65572,14.542,0.008
2451220.76371,14.547,0.01
2451221.62956,14.166,0.015
2451223.71817,14.219,0.008
2451226.60778,14.524,0.007
2451227.61259,14.57,0.01
2451233.57344,14.542,0.008
2451235.71123,14.086,0.011
2451238.63374,14.276,0.01
2451240.70948,14.567,0.011
2451242.52742,14.112,0.007
2451244.66394,14.232,0.014
2451247.52173,14.559,0.007
2451248.62196,14.521,0.01
2451251.57645,14.234,0.007
2451254.59097,14.563,0.011
2451255.6242,14.508,0.014
2451256.62823,14.06,0.014
2451258.61541,14.233,0.013
2451261.52121,14.575,0.013
2451264.53222,14.112,0.008
2451267.55379,14.444,0.008
2451272.53407,14.222,0.007
2451274.55187,14.474,0.014
2451276.56437,14.441,0.013
2451278.56793,14.126,0.013
2451279.5507,14.245,0.008
2451290.53203,14.378,0.015
2451298.50856,14.052,0.013
2451301.58296,14.363,0.01
2451315.53229,14.388,0.007
2451318.51484,14.286,0.013
2451320.50756,14.189,0.015
2451330.51775,14.49,0.013
2451335.51089,14.251,0.011
2451431.87021,14.207,0.013
2451433.86514,14.429,0.007
2451436.77594,14.084,0.013
2451439.8569,14.266,0.015
2451441.87559,14.557,0.011
2451443.89727,14.061,0.007
2451447.82828,14.43,0.007
2451471.8261,14.057,0.013
2451478.79611,14.055,0.017
2451484.78428,14.371,0.011
2451487.85516,14.249,0.015
2451491.79492,14.341,0.008
2451493.73695,14.151,0.014
2451496.63384,14.463,0.015
2451500.84114,14.183,0.008
2451503.67645,14.48,0.011
2451505.78375,14.276,0.008
2451507.73472,14.179,0.008
2451508.68743,14.242,0.014
2451509.71271,14.373,0.013
2451511.70596,14.593,0.011
2451512.81069,14.259,0.017
2451517.71946,14.503,0.01
2451522.75321,14.238,0.007
2451523.69814,14.403,0.007
2451525.67463,14.582,0.01
2451527.79411,14.091,0.017
2451528.80251,14.205,0.011
2451529.84569,14.259,0.015
2451531.82385,14.545,0.01
2451538.78023,14.542,0.011
2451544.74671,14.431,0.014
2451547.8193,14.078,0.015
2451549.83872,14.232,0.017
2451552.71529,14.554,0.013
2451553.79031,14.531,0.017
2451554.80555,14.069,0.01
2451555.847,14.111,0.014
2451561.58692,14.11,0.008
2451562.7917,14.119,0.01
2451566.63966,14.561,0.011
2451568.66257,14.08,0.008
2451571.72581,14.299,0.011
2451575.68862,14.057,0.011
2451577.75568,14.235,0.01
2451579.72561,14.445,0.015
2451581.67356,14.473,0.01
2451584.64968,14.239,0.01
2451586.65854,14.454,0.013
