epoch,mag,errmag
2450728.87465,13.824,0.008
2450729.85755,13.932,0.006
2450739.84224,13.805,0.01
2450742.85453,13.909,0.01
2450744.82739,13.735,0.01
2450745.83694,13.635,0.013
2450746.875,13.567,0.013
2450748.67178,13.681,0.013
2450751.78256,13.948,0.008
2450752.84396,14.004,0.007
2450755.75608,13.77,0.007
2450759.75265,13.685,0.008
2450760.80716,13.755,0.01
2450762.82789,13.962,0.01
2450769.84028,13.619,0.011
2450776.85369,13.799,0.008
2450779.79462,13.616,0.007
2450781.81116,13.712,0.006
2450788.82208,13.731,0.013
2450795.79353,13.997,0.008
2450798.7888,13.748,0.007
2450816.84447,13.937,0.014
2450817.78694,13.989,0.007
2450824.73433,13.655,0.008
2450828.73647,13.984,0.014
2450829.801,13.909,0.006
2450831.62606,13.77,0.007
2450832.74896,13.617,0.015
2450835.70196,13.669,0.007
2450836.67075,13.748,0.013
2450839.65094,13.996,0.008
2450840.77135,13.855,0.008
2450842.68344,13.758,0.008
2450845.65625,13.613,0.011
2450850.72729,13.98,0.008
2450854.76474,13.558,0.006
2450855.74936,13.586,0.01
2450856.65671,13.658,0.008
2450857.71498,13.705,0.008
2450858.66883,13.765,0.01
2450859.74474,13.859,0.011
2450860.68591,13.963,0.011
2450867.60904,13.653,0.006
2450874.72061,13.764,0.007
2450876.58974,13.538,0.013
2450876.68993,13.543,0.014
2450880.61341,13.793,0.013
2450892.57553,13.93,0.01
2450898.59657,13.553,0.014
2450922.51614,13.685,0.007
2450933.54029,13.683,0.007
2451041.91248,13.676,0.014
2451072.88807,13.613,0.008
2451079.83089,13.834,0.01
2451080.87513,13.781,0.008
2451083.89277,13.635,0.011
2451086.82668,13.781,0.011
2451089.78973,13.937,0.013
2451090.81153,13.833,0.01
2451091.86968,13.762,0.013
2451092.86804,13.708,0.015
2451102.87366,13.764,0.007
2451107.85666,13.738,0.013
2451126.71578,13.519,0.011
2451129.81453,13.743,0.011
2451131.8192,13.968,0.01
2451132.81105,13.981,0.008
2451151.85607,13.777,0.013
