epoch,mag,errmag
2450455.76341,14.29,0.015
2450456.58652,14.271,0.011
2450456.62375,14.29,0.015
2450456.70697,14.299,0.01
2450456.75444,14.3,0.014
2450456.80587,14.31,0.008
2450457.59814,14.412,0.013
2450457.65681,14.416,0.007
2450457.71536,14.424,0.013
2450457.77404,14.431,0.013
2450458.63053,14.544,0.011
2450458.68925,14.559,0.007
2450458.75845,14.554,0.006
2450459.54779,14.644,0.013
2450459.594,14.623,0.008
2450459.65254,14.631,0.01
2450459.71201,14.617,0.01
2450459.75578,14.608,0.008
2450459.79963,14.605,0.01
2450461.55872,14.222,0.015
2450461.60254,14.196,0.014
2450461.66114,14.21,0.014
2450461.78931,14.221,0.01
2450462.55923,14.276,0.013
2450462.61787,14.284,0.011
2450465.6627,14.536,0.008
2450465.71037,14.541,0.013
2450465.79523,14.562,0.014
2450466.64646,14.631,0.015
2450466.71297,14.623,0.014
2450466.79794,14.612,0.007
2450467.6501,14.397,0.014
2450467.75471,14.352,0.011
2450468.65679,14.211,0.006
2450468.72696,14.212,0.01
2450468.78557,14.22,0.01
2450469.65766,14.282,0.013
2450469.73447,14.285,0.014
2450469.79468,14.283,0.011
2450470.73245,14.307,0.007
2450471.64351,14.41,0.01
2450471.78027,14.422,0.01
2450472.61807,14.533,0.01
2450472.66195,14.537,0.01
2450472.70572,14.573,0.01
2450472.77168,14.558,0.01
2450472.84504,14.59,0.011
2450473.68575,14.649,0.007
2450474.69766,14.378,0.01
2450474.76411,14.368,0.008
2450475.53205,14.205,0.006
2450475.59083,14.21,0.006
2450475.65698,14.204,0.007
2450475.70911,14.206,0.007
2450475.7562,14.22,0.006
2450476.73714,14.281,0.007
2450477.52879,14.271,0.008
2450477.57436,14.263,0.014
2450477.85266,14.314,0.008
2450478.53493,14.392,0.011
2450478.75534,14.415,0.014
2450478.81428,14.428,0.013
2450479.53376,14.52,0.011
2450479.57768,14.511,0.011
2450479.76972,14.546,0.008
2450479.8153,14.562,0.011
2450480.5698,14.627,0.006
2450480.65097,14.629,0.013
2450480.74457,14.619,0.011
2450480.78865,14.624,0.008
2450481.555,14.414,0.013
2450481.7034,14.391,0.013
2450481.74737,14.374,0.007
2450481.79133,14.369,0.01
2450482.70421,14.209,0.014
2450482.78216,14.213,0.011
2450483.57051,14.279,0.004
2450483.61493,14.286,0.006
2450483.65884,14.286,0.008
2450483.70282,14.28,0.008
2450483.74671,14.282,0.01
2450483.79064,14.28,0.006
2450484.56918,14.259,0.01
