epoch,mag,errmag
2450456.64376,14.312,0.008
2450456.71449,14.301,0.008
2450456.8134,14.29,0.008
2450457.56174,14.369,0.011
2450457.60567,14.368,0.014
2450457.66435,14.36,0.008
2450457.78156,14.373,0.015
2450458.63807,14.382,0.008
2450458.69677,14.376,0.01
2450459.55534,14.294,0.01
2450459.60151,14.278,0.013
2450459.66007,14.261,0.008
2450459.71951,14.255,0.01
2450459.76335,14.25,0.008
2450459.80716,14.246,0.008
2450461.56623,14.2,0.013
2450461.61004,14.207,0.011
2450461.66865,14.218,0.013
2450461.73483,14.212,0.017
2450461.79682,14.212,0.011
2450462.56674,14.263,0.017
2450462.62538,14.257,0.013
2450462.67138,14.255,0.017
2450465.6702,14.366,0.011
2450465.71788,14.369,0.013
2450465.80273,14.337,0.013
2450466.65397,14.249,0.013
2450466.72049,14.225,0.013
2450466.80546,14.195,0.011
2450467.76222,14.168,0.013
2450467.82816,14.188,0.017
2450468.6643,14.212,0.006
2450468.73449,14.225,0.014
2450468.79308,14.221,0.013
2450468.82965,14.23,0.014
2450469.66517,14.261,0.007
2450469.74329,14.257,0.017
2450469.80221,14.28,0.01
2450470.73996,14.327,0.011
2450471.65102,14.369,0.014
2450471.78778,14.387,0.014
2450472.62558,14.365,0.008
2450472.66946,14.342,0.014
2450472.71327,14.36,0.007
2450472.77918,14.337,0.01
2450474.70515,14.179,0.011
2450475.59835,14.222,0.006
2450475.66449,14.237,0.01
2450475.71661,14.213,0.007
2450477.53631,14.337,0.013
2450477.58758,14.313,0.008
2450477.73505,14.298,0.014
2450477.81593,14.328,0.011
2450477.86015,14.324,0.011
2450478.54243,14.373,0.01
2450478.76285,14.394,0.013
2450478.82181,14.376,0.014
2450479.54128,14.383,0.011
2450479.58518,14.355,0.013
2450479.76265,14.331,0.014
2450479.82281,14.309,0.011
2450480.57733,14.24,0.01
2450480.6585,14.237,0.013
2450480.75205,14.222,0.013
2450480.79619,14.208,0.011
2450481.56253,14.185,0.008
2450481.71092,14.191,0.011
2450481.75488,14.191,0.008
2450481.79884,14.163,0.01
2450482.71174,14.224,0.017
2450482.78967,14.222,0.014
2450483.57803,14.285,0.006
2450483.62245,14.279,0.007
2450483.66635,14.285,0.008
2450483.71033,14.268,0.01
2450483.75423,14.274,0.008
2450483.79815,14.273,0.008
2450484.57669,14.329,0.008
2450484.68537,14.343,0.013
2450484.72975,14.342,0.01
2450484.77373,14.329,0.011
2450485.58034,14.381,0.007
2450485.72725,14.394,0.011
2450485.7714,14.401,0.011
2450486.57684,14.352,0.008
2450486.62238,14.343,0.011
2450486.71891,14.322,0.01
2450486.76411,14.316,0.01
2450487.60382,14.233,0.01
2450487.65202,14.216,0.015
2450487.69985,14.205,0.011
2450487.74399,14.196,0.011
2450487.78816,14.198,0.007
2450488.58929,14.19,0.017
2450488.63329,14.184,0.015
2450488.70213,14.193,0.008
2450488.74614,14.19,0.008
2450488.79021,14.175,0.007
2450489.69795,14.248,0.014
2450489.74187,14.216,0.014
2450489.78589,14.243,0.008
2450490.55828,14.276,0.01
2450490.69548,14.26,0.011
2450490.73959,14.27,0.015
2450490.78359,14.274,0.014
2450491.5828,14.341,0.006
2450491.63461,14.329,0.008
2450491.67873,14.338,0.008
2450491.79215,14.379,0.011
2450492.56699,14.399,0.007
2450492.64132,14.39,0.01
2450493.57001,14.337,0.011
2450493.61451,14.316,0.011
2450494.56473,14.224,0.006
2450494.60864,14.214,0.011
2450494.65291,14.202,0.017
2450494.69719,14.198,0.011
2450494.7422,14.21,0.01
2450495.56751,14.196,0.006
2450495.64117,14.193,0.011
2450496.56292,14.235,0.008
2450496.60767,14.227,0.007
2450496.65175,14.237,0.008
2450498.562,14.331,0.01
2450498.60605,14.339,0.011
2450498.71979,14.341,0.011
2450498.76372,14.343,0.013
2450499.55696,14.388,0.01
2450499.60264,14.395,0.013
2450499.74294,14.408,0.01
2450500.5699,14.313,0.008
2450500.59967,14.333,0.007
2450500.64454,14.328,0.008
2450500.69571,14.299,0.01
2450500.74014,14.308,0.006
2450501.56385,14.209,0.01
2450501.6826,14.201,0.008
2450507.55225,14.312,0.008
2450507.59748,14.298,0.004
2450509.54815,14.192,0.011
2450509.59522,14.207,0.007
2450509.64754,14.187,0.008
2450510.58978,14.22,0.01
2450510.63535,14.241,0.01
2450510.68294,14.222,0.008
2450512.58187,14.351,0.008
2450512.63025,14.368,0.008
2450512.70453,14.357,0.008
2450512.75006,14.351,0.015
2450513.56218,14.394,0.007
2450513.69943,14.384,0.015
2450513.74668,14.385,0.013
2450514.57043,14.29,0.011
2450514.63949,14.266,0.013
2450514.68983,14.272,0.01
2450514.73669,14.264,0.013
2450515.56458,14.178,0.014
2450515.61933,14.181,0.013
2450515.66754,14.188,0.008
2450516.57087,14.191,0.007
2450516.62505,14.218,0.007
2450516.67204,14.217,0.01
2450516.71858,14.191,0.013
2450517.56887,14.248,0.013
2450517.61872,14.238,0.013
2450517.6687,14.232,0.01
2450517.71488,14.233,0.013
2450518.60621,14.299,0.008
2450518.65147,14.301,0.015
2450518.70054,14.309,0.01
2450519.56685,14.355,0.017
2450519.61347,14.361,0.015
2450520.70764,14.391,0.007
2450521.56313,14.296,0.007
2450521.67104,14.284,0.008
2450523.62463,14.198,0.011
2450523.67451,14.195,0.008
2450524.56451,14.244,0.011
2450524.61462,14.254,0.007
2450527.67697,14.38,0.007
2450530.5671,14.225,0.007
2450531.56448,14.256,0.008
2450532.55395,14.315,0.007
2450534.60457,14.411,0.006
2450535.54503,14.285,0.017
2450536.56935,14.205,0.008
2450537.51875,14.217,0.013
2450537.61895,14.222,0.014
2450537.6658,14.211,0.013
2450538.50675,14.265,0.01
2450538.55851,14.251,0.014
2450539.6265,14.317,0.014
2450539.67058,14.311,0.015
2450540.67663,14.381,0.014
2450541.52577,14.344,0.013
2450541.58282,14.37,0.011
2450542.61422,14.255,0.014
2450542.65836,14.226,0.014
2450543.55305,14.2,0.013
2450543.63422,14.185,0.015
2450544.50587,14.221,0.017
2450544.59444,14.238,0.01
2450544.63965,14.207,0.011
2450551.4956,14.199,0.011
2450552.50389,14.271,0.01
2450553.51234,14.33,0.011
2450553.62308,14.323,0.007
2450554.48909,14.399,0.015
2450554.57456,14.379,0.007
2450555.49541,14.358,0.008
2450560.50466,14.328,0.011
2450561.50468,14.371,0.007
2450562.50619,14.332,0.006
2450565.51317,14.233,0.011
2450566.50719,14.264,0.013
2450567.50826,14.343,0.01
2450569.50335,14.305,0.006
2450571.48915,14.21,0.011
2450572.518,14.239,0.008
2450574.48026,14.324,0.01
2450575.4789,14.414,0.01
2450577.48786,14.197,0.01
2450578.50088,14.202,0.015
2450583.48632,14.302,0.015
2450689.90216,14.242,0.008
2450699.90556,14.398,0.007
2450701.82248,14.189,0.007
2450704.86496,14.323,0.006
2450706.84643,14.385,0.007
2450714.81384,14.246,0.014
2450720.83479,14.366,0.007
2450728.77365,14.23,0.008
2450729.77364,14.224,0.01
2450730.72921,14.24,0.011
2450741.82345,14.341,0.01
2450745.77826,14.303,0.007
2450747.82669,14.382,0.013
2450753.77463,14.374,0.008
2450759.81509,14.292,0.007
2450772.80836,14.242,0.006
2450775.79007,14.386,0.014
2450779.80871,14.245,0.007
2450781.8256,14.369,0.011
2450789.76913,14.354,0.01
2450790.77965,14.234,0.01
2450795.73725,14.387,0.013
2450796.8091,14.353,0.008
2450797.73692,14.229,0.017
2450805.7938,14.19,0.007
2450816.76483,14.385,0.011
2450817.68405,14.326,0.014
2450819.78373,14.228,0.013
2450829.72131,14.38,0.01
2450832.6775,14.178,0.011
2450836.77631,14.354,0.011
2450840.6557,14.221,0.008
2450843.65618,14.351,0.011
2450850.62975,14.372,0.011
2450855.63449,14.244,0.01
2450856.60078,14.316,0.007
2450858.57338,14.389,0.011
2450875.5487,14.223,0.01
2450879.63522,14.337,0.014
2450880.53431,14.205,0.01
2450887.54759,14.196,0.013
2450892.63113,14.386,0.008
2450895.52203,14.205,0.008
2450898.52883,14.313,0.017
2450922.59623,14.207,0.007
2450928.52213,14.286,0.007
2450931.54409,14.267,0.008
2450933.55386,14.392,0.014
2450947.49351,14.403,0.008
