epoch,mag,errmag
2450729.85664,12.595,0.007
2450739.84133,12.943,0.013
2450742.85362,12.989,0.011
2450744.82648,12.784,0.007
2450745.83603,12.55,0.008
2450746.87409,12.492,0.015
2450747.69348,12.47,0.015
2450748.67087,12.476,0.006
2450750.75116,12.49,0.01
2450752.84305,12.519,0.008
2450755.75517,12.598,0.004
2450759.75174,12.729,0.006
2450760.80625,12.795,0.013
2450762.82698,12.891,0.007
2450776.85278,12.516,0.008
2450779.79371,12.548,0.006
2450781.81025,12.603,0.01
2450788.82117,12.905,0.013
2450790.83591,12.958,0.014
2450795.79262,12.947,0.01
2450798.78789,12.497,0.013
2450816.84356,12.947,0.008
2450817.78603,12.955,0.006
2450824.73342,12.489,0.011
2450828.73556,12.516,0.008
2450829.80009,12.522,0.006
2450831.62515,12.552,0.008
2450832.74805,12.588,0.014
2450834.73387,12.651,0.015
2450835.70105,12.683,0.007
2450837.65139,12.774,0.015
2450839.65003,12.862,0.007
2450840.77044,12.92,0.01
2450842.68253,12.948,0.006
2450845.65534,12.965,0.006
2450854.76383,12.506,0.006
2450855.74845,12.532,0.004
2450856.6558,12.545,0.008
2450857.71407,12.565,0.007
2450858.66792,12.595,0.011
2450859.74383,12.62,0.01
2450860.685,12.641,0.011
2450867.60813,12.95,0.006
2450876.58883,12.482,0.01
2450876.68902,12.482,0.008
2450880.6125,12.515,0.008
2450892.57462,12.914,0.007
2450895.618,12.958,0.013
2450922.51523,12.93,0.014
2450933.53938,12.538,0.008
2450951.49735,12.728,0.015
2451072.88716,12.891,0.008
2451079.82998,12.897,0.01
2451080.87422,12.619,0.004
2451083.89186,12.491,0.013
2451086.82577,12.517,0.011
2451089.78882,12.562,0.011
2451090.81062,12.589,0.008
2451091.86877,12.628,0.014
2451102.87275,12.956,0.011
2451116.81313,12.588,0.006
2451126.71487,12.949,0.011
2451129.81362,12.985,0.014
2451131.81829,12.849,0.01
2451132.81014,12.563,0.008
2451142.76053,12.6,0.01
2451151.85516,12.957,0.013
2451159.74806,12.491,0.008
2451165.80995,12.536,0.015
2451167.74465,12.567,0.01
2451168.75567,12.602,0.008
2451171.72351,12.715,0.014
2451174.85133,12.863,0.011
2451178.76929,12.968,0.014
2451183.76839,12.709,0.01
2451185.81732,12.487,0.01
2451187.77056,12.502,0.008
2451189.75895,12.515,0.008
2451191.82383,12.536,0.008
2451192.85458,12.558,0.011
2451194.67409,12.608,0.01
2451196.69099,12.663,0.006
2451202.69636,12.938,0.015
2451207.68927,13.001,0.013
2451213.71583,12.488,0.014
2451214.72375,12.515,0.014
2451215.54985,12.506,0.008
2451216.61791,12.521,0.015
2451217.6855,12.54,0.01
2451219.62276,12.57,0.011
2451221.59341,12.628,0.007
2451223.68357,12.727,0.007
2451224.56319,12.765,0.004
2451226.57148,12.865,0.007
2451227.57853,12.898,0.004
2451232.66815,12.971,0.01
2451235.56932,12.661,0.014
2451238.65523,12.478,0.007
2451242.62884,12.513,0.014
2451245.54112,12.583,0.006
2451247.67553,12.658,0.011
2451254.55169,12.919,0.01
2451257.61631,12.946,0.006
2451266.59456,12.52,0.008
2451267.61063,12.514,0.007
2451275.53306,12.734,0.01
2451278.5157,12.858,0.013
2451290.49347,12.48,0.013
2451296.58438,12.561,0.01
2451300.53046,12.678,0.013
2451305.50888,12.921,0.014
2451308.53987,12.956,0.01
2451315.49908,12.49,0.007
2451318.48178,12.516,0.011
2451320.52397,12.517,0.01
2451331.48642,12.92,0.006
2451431.82973,12.793,0.008
2451435.8742,12.933,0.006
2451437.86689,12.941,0.007
2451440.90588,12.951,0.007
2451448.86171,12.525,0.007
2451461.73381,12.929,0.007
2451471.74422,12.51,0.015
2451478.76338,12.616,0.013
2451481.8256,12.731,0.006
2451484.82991,12.873,0.01
2451487.82269,12.962,0.008
2451491.76143,13.019,0.006
2451493.70339,12.626,0.01
2451495.74679,12.499,0.014
2451498.66795,12.506,0.013
2451500.80848,12.529,0.008
2451503.69878,12.572,0.008
2451505.80562,12.646,0.014
2451507.70165,12.726,0.006
2451508.81824,12.792,0.011
2451511.72792,12.898,0.008
2451512.76195,12.939,0.007
2451516.82221,12.978,0.014
2451518.69407,12.861,0.01
2451520.71939,12.487,0.008
2451522.72006,12.488,0.008
2451523.72024,12.516,0.008
2451525.69617,12.52,0.008
2451528.68746,12.567,0.01
2451529.8129,12.598,0.013
2451531.70484,12.665,0.011
2451538.66196,12.95,0.008
2451541.61781,12.943,0.011
2451542.77215,12.979,0.014
2451544.67446,12.822,0.007
2451546.69913,12.482,0.007
2451547.70079,12.47,0.013
2451548.67792,12.498,0.006
2451551.70727,12.518,0.015
2451552.64022,12.522,0.006
2451554.64253,12.579,0.015
2451555.66699,12.588,0.007
2451556.64114,12.614,0.007
2451560.63285,12.796,0.006
2451564.55199,12.931,0.01
2451568.62867,12.98,0.008
2451571.63833,12.531,0.008
2451575.65273,12.5,0.011
2451578.69305,12.527,0.014
2451582.63834,12.626,0.006
2451585.62912,12.744,0.007
2451588.63238,12.87,0.008
2451595.58948,12.964,0.013
2451599.65544,12.496,0.007
2451602.68193,12.508,0.01
2451604.61351,12.522,0.007
2451606.57051,12.567,0.007
2451611.60174,12.788,0.011
2451613.58212,12.844,0.007
2451616.51082,12.935,0.01
2451618.66004,12.949,0.01
2451619.55008,12.958,0.015
2451621.54621,12.935,0.01
2451623.64338,12.498,0.011
2451625.62442,12.49,0.013
2451628.53462,12.505,0.01
2451631.50406,12.543,0.013
2451633.61951,12.609,0.011
2451635.50251,12.663,0.01
2451653.49692,12.502,0.01
2451657.55032,12.552,0.008
2451660.52516,12.682,0.006
2451662.5325,12.745,0.014
2451664.55559,12.842,0.006
2451672.4982,12.998,0.007
2451687.49585,12.704,0.006
2451695.48118,12.944,0.011
2451766.87394,12.802,0.01
2451773.91792,12.948,0.011
2451782.84915,12.505,0.014
2451788.85759,12.623,0.011
2451804.85281,12.486,0.007
2451811.87337,12.558,0.013
2451815.84955,12.67,0.006
2451822.73126,12.937,0.008
2451829.88051,12.519,0.011
2451850.76973,12.941,0.004
2451854.82675,12.644,0.013
2451858.77386,12.472,0.006
2451860.8162,12.51,0.006
2451863.78933,12.553,0.01
2451866.74002,12.653,0.011
2451868.72112,12.731,0.014
2451870.84215,12.852,0.01
