epoch,mag,errmag
2450457.58901,13.783,0.008
2450457.63292,13.798,0.011
2450457.69157,13.823,0.011
2450457.75017,13.829,0.015
2450457.80881,13.842,0.015
2450457.83828,13.845,0.011
2450458.66537,13.987,0.013
2450458.73447,13.999,0.008
2450459.58261,14.034,0.013
2450459.62875,14.039,0.008
2450459.68732,14.052,0.008
2450459.74676,14.059,0.007
2450459.79062,14.061,0.011
2450459.83442,14.083,0.01
2450461.5935,14.185,0.011
2450461.63728,14.209,0.008
2450461.69594,14.207,0.014
2450461.76548,14.199,0.007
2450461.82412,14.204,0.01
2450462.59405,14.066,0.01
2450462.65266,14.06,0.011
2450465.70072,13.786,0.01
2450465.74517,13.8,0.01
2450465.82993,13.812,0.013
2450466.68119,13.944,0.007
2450466.74774,13.952,0.013
2450466.83274,13.972,0.01
2450467.68485,14.014,0.011
2450467.78945,14.026,0.015
2450467.85541,14.039,0.013
2450468.69577,14.119,0.011
2450468.76168,14.118,0.007
2450468.8203,14.133,0.01
2450468.85691,14.15,0.011
2450469.69244,14.215,0.011
2450469.77057,14.24,0.011
2450469.83955,14.247,0.01
2450470.77114,14.136,0.007
2450471.67828,13.874,0.007
2450472.65292,13.778,0.01
2450472.69669,13.8,0.013
2450472.74051,13.806,0.013
2450472.80642,13.817,0.011
2450472.83592,13.785,0.013
2450473.72045,13.834,0.01
2450474.73248,13.845,0.01
2450475.56679,14.0,0.006
2450475.62555,13.992,0.007
2450475.74382,14.005,0.006
2450476.77782,14.069,0.008
2450477.56354,14.16,0.007
2450477.7623,14.186,0.01
2450477.84313,14.198,0.013
2450478.56969,14.21,0.008
2450478.79007,14.202,0.01
2450478.84903,14.202,0.006
2450479.5685,14.054,0.006
2450479.61235,14.047,0.008
2450479.73158,14.017,0.01
2450479.84998,13.991,0.007
2450480.60455,13.78,0.01
2450480.68572,13.767,0.014
2450480.77932,13.756,0.014
2450480.82342,13.787,0.01
2450481.58974,13.806,0.008
2450481.73813,13.842,0.007
2450481.78213,13.82,0.006
2450481.82603,13.819,0.007
2450482.73898,13.788,0.011
2450482.81688,13.784,0.01
2450483.60524,13.938,0.006
2450483.64969,13.933,0.006
2450483.6936,13.954,0.007
2450483.73752,13.964,0.011
2450483.78146,13.977,0.007
2450484.60397,14.029,0.013
2450484.71263,14.008,0.013
2450484.75697,14.031,0.011
2450484.80097,14.042,0.01
2450485.60756,14.114,0.014
2450485.75449,14.129,0.013
2450485.79862,14.161,0.011
2450486.60407,14.219,0.011
2450486.69043,14.22,0.01
2450486.74617,14.221,0.008
2450486.79132,14.244,0.01
2450487.67929,14.16,0.013
2450487.72715,14.144,0.013
2450487.77124,14.128,0.007
2450487.81539,14.121,0.007
2450488.61656,13.864,0.011
2450488.66048,13.853,0.015
2450488.72933,13.827,0.006
2450488.77334,13.817,0.008
2450488.81739,13.819,0.007
2450489.68126,13.795,0.014
2450489.72521,13.832,0.014
2450489.76911,13.82,0.008
2450490.58551,13.804,0.01
2450490.7227,13.794,0.011
2450490.76677,13.783,0.011
2450490.81079,13.772,0.015
2450491.61006,13.796,0.015
2450491.66183,13.833,0.008
2450491.70601,13.855,0.011
2450491.81937,13.866,0.006
2450492.59418,13.996,0.008
2450493.59724,14.065,0.01
2450493.6417,14.072,0.006
2450494.59196,14.192,0.011
2450494.63589,14.191,0.007
2450494.68007,14.197,0.006
2450494.72444,14.187,0.006
2450495.59475,14.211,0.014
2450495.66838,14.241,0.007
2450496.59009,14.017,0.007
2450496.63488,14.022,0.008
2450496.67896,14.032,0.008
2450496.72389,14.007,0.007
2450497.69292,13.739,0.011
2450498.58919,13.842,0.014
2450498.63324,13.808,0.011
2450498.74698,13.822,0.011
2450498.79092,13.791,0.011
2450499.58416,13.77,0.01
2450499.62985,13.776,0.015
2450499.77015,13.781,0.014
2450500.53883,13.932,0.01
2450500.58282,13.921,0.007
2450500.67178,13.952,0.007
2450500.72288,13.953,0.008
2450500.76736,13.927,0.007
2450501.59104,14.016,0.008
2450501.70979,14.022,0.007
2450507.57949,13.784,0.008
2450509.57531,13.99,0.013
2450509.62244,13.993,0.007
2450510.61695,14.083,0.006
2450510.71009,14.11,0.01
2450512.60914,14.204,0.008
2450512.73172,14.197,0.007
2450513.72666,13.966,0.011
2450514.59761,13.753,0.01
2450514.66669,13.769,0.006
2450514.71704,13.762,0.01
2450514.76391,13.772,0.014
2450515.59174,13.82,0.011
2450515.64652,13.804,0.014
2450515.69475,13.817,0.013
2450516.59806,13.758,0.007
2450516.65226,13.801,0.013
2450516.69924,13.786,0.013
2450516.74575,13.8,0.013
2450517.59606,13.949,0.008
2450517.64587,13.952,0.01
2450517.69587,13.939,0.014
2450517.74203,14.001,0.007
2450518.63341,14.039,0.011
2450518.67865,14.027,0.014
2450518.72773,14.037,0.01
2450519.59401,14.154,0.013
2450519.72307,14.129,0.014
2450523.59963,13.795,0.01
2450523.65258,13.807,0.01
2450524.5921,13.785,0.006
2450527.70414,14.107,0.007
2450532.58118,13.809,0.007
2450534.63171,13.963,0.01
2450535.5722,14.029,0.01
2450536.55134,14.153,0.008
2450536.59649,14.141,0.013
2450537.54593,14.239,0.015
2450537.64615,14.237,0.011
2450538.58568,14.104,0.014
2450539.54254,13.828,0.013
2450540.65937,13.775,0.013
2450541.60996,13.796,0.011
2450542.54203,13.873,0.014
2450542.59388,13.883,0.014
2450542.64136,13.866,0.013
2450543.58029,14.005,0.013
2450544.533,14.092,0.01
2450544.57731,14.097,0.011
2450544.62159,14.088,0.01
2450544.66684,14.106,0.011
2450551.52276,13.972,0.01
2450553.53957,14.139,0.013
2450554.51627,14.209,0.01
2450557.62319,13.788,0.006
2450559.5538,13.875,0.011
2450560.53181,13.999,0.014
2450565.54036,13.771,0.008
2450567.53543,13.788,0.007
2450569.53049,14.023,0.011
2450571.51632,14.195,0.014
2450572.54679,14.068,0.01
2450574.50887,13.8,0.014
2450575.50747,13.789,0.008
2450577.51641,14.008,0.008
2450578.52998,14.068,0.008
2450582.51213,13.756,0.007
2450583.51487,13.809,0.006
2450689.88436,14.207,0.008
2450699.88561,13.959,0.007
2450701.8512,13.813,0.006
2450704.89375,14.054,0.006
2450706.87514,14.237,0.008
2450714.85098,14.185,0.007
2450716.80717,13.966,0.008
2450720.86349,13.97,0.01
2450728.80236,13.862,0.01
2450730.75793,14.102,0.006
2450741.8522,14.071,0.007
2450745.80702,13.878,0.008
2450747.8554,14.095,0.013
2450753.80925,13.807,0.01
2450766.81793,14.159,0.011
2450772.83708,14.061,0.007
2450775.8188,14.021,0.011
2450779.83746,13.937,0.007
2450789.79786,14.061,0.01
2450790.80831,14.158,0.011
2450795.76596,13.776,0.006
2450796.83785,13.96,0.01
2450797.76566,14.023,0.011
2450798.73758,14.12,0.01
2450816.79347,14.223,0.013
2450817.71271,14.127,0.013
2450822.82659,13.986,0.01
2450829.78179,13.777,0.006
2450832.70616,14.138,0.011
2450836.80495,13.766,0.008
2450840.68432,14.105,0.008
2450843.68476,13.97,0.01
2450850.65836,14.234,0.007
2450854.69617,13.785,0.015
2450855.66307,13.899,0.007
2450856.62939,13.998,0.007
2450858.60193,14.191,0.008
2450875.57727,14.209,0.011
2450880.56282,13.786,0.013
2450887.57622,13.79,0.01
