5275.52928 16.185 0.004
5286.48667 16.092 0.004
5446.88352 16.207 0.004
5458.91145 15.797 0.005
5459.81702 16.142 0.004
5476.80336 16.254 0.004
5485.73714 15.997 0.004
5495.73437 16.048 0.004
5509.83314 16.278 0.004
5563.72565 15.363 0.004
5586.70577 15.312 0.004
5617.58192 16.044 0.004
5630.56937 15.976 0.004
5831.80841 16.127 0.004
5854.81677 16.099 0.004
5865.81544 16.281 0.004
5882.78229 15.229 0.004
5888.81563 16.299 0.004
5899.73219 15.485 0.004
5914.78761 16.279 0.004
5929.73491 15.764 0.004
5944.69735 16.314 0.004
5960.67670 16.232 0.004
6000.57841 16.306 0.004
6010.57340 16.288 0.004
6230.78350 16.254 0.005
6245.83386 15.732 0.004
6293.80192 16.304 0.004
6319.63267 16.215 0.004
7331.76057 15.199 0.004
