ID;mag_I;mag_V;P;error_P;t_max;amp_I;R_21;phi_21;R_31;phi_31;mode;ra;dec;OGLE-IV ID;OGLE-III ID;OGLE-II ID;GCVS;DASCH
OGLE-LMC-CEP-4600;13.587;14.407;12.5736834;7.900000000000001e-05;6003.2353299999995;0.66;0.23600000000000002;5.19;132;2.591;F;06:11:58.27;-68:44:45.8;LMC568.28.6589;HV12253;;;True
OGLE-LMC-CEP-0167;13.568;14.452;12.5108516;7.36e-05;6011.05209;0.39799999999999996;31;6.007000000000001;0.16699999999999998;501;F;04:50:41.96;-69:01:53.0;LMC531.22.15128;LMC135.5.3809;;;True
OGLE-LMC-CEP-1973;13.796;14.735;12.360795800000002;0.0001452;6001.19578;0.45799999999999996;38;3.767;145;1.1320000000000001;F;05:25:59.15;-69:54:49.0;LMC516.25.8;LMC162.2.75323;LMC_SC4_167923;HV958;True
OGLE-LMC-CEP-0212;13.914000000000001;14.854000000000001;12.326506;8.05e-05;6008.9594;0.5479999999999999;0.16699999999999998;5.1080000000000005;114;2.191;F;04:51:59.93;-68:53:27.0;LMC531.29.29724;LMC134.8.4136;HV12475;;True
OGLE-LMC-CEP-4148;13.561;14.427;12.3135892;0.00010460000000000001;6007.02823;444;0.027000000000000003;4.631;138;1.236;F;05:33:59.46;-67:38:15.8;LMC518.10.14479;HV998;;;True
OGLE-LMC-CEP-2102;13.647;14.5;12.2633646;5.2600000000000005e-05;6000.79687;389;39;3.045;149;1.172;F;05:28:38.09;-69:58:01.8;LMC516.14.104929;LMC162.2.58178;LMC_SC3_153951;HV978;True
OGLE-LMC-CEP-3533;13.592;14.370999999999999;12.2486576;4.8e-05;6007.26296;0.6559999999999999;198;5.0089999999999995;0.15;1.83;F;05:02:52.54;-71:42:01.0;LMC508.05.14;HV12745;;;True
OGLE-LMC-CEP-3640;13.827;;12.2349871;0.0015792999999999998;6006.89319;462;155;5.129;0.11199999999999999;2.537;F;05:09:54.33;-65:14:27.1;LMC513.11.9;HV12186;;;True
OGLE-LMC-CEP-0749;13.665;14.527000000000001;12.1951606;0.00010859999999999998;6008.90381;396;15;2.7760000000000002;133;1.146;F;05:02:26.71;-67:25:15.3;LMC511.24.3;LMC124.3.4699;HV12519;;True
OGLE-LMC-CEP-0812;13.725;14.607999999999999;12.194919699999998;4.46e-05;6004.9919899999995;586;0.15;4.81;0.15;826;F;05:03:37.96;-69:03:47.0;LMC510.05.56100;LMC119.5.12961;LMC_SC14_96614;;True
OGLE-LMC-CEP-0716;13.909;14.842;12.187942999999999;5.2000000000000004e-05;6002.15105;0.48700000000000004;159;5.029;122;2.013;F;05:02:00.95;-68:55:22.1;LMC510.14.19;LMC126.1.18765;LMC_SC15_204548;BV903;True
OGLE-LMC-CEP-3061;13.875;14.925;12.090402800000001;6.579999999999999e-05;6011.05365;0.5379999999999999;78;4.939;0.15;1.197;F;05:44:16.82;-69:18:14.7;LMC553.22.331D;LMC183.7.27477;;;True
OGLE-LMC-CEP-4118;13.504000000000001;14.374;12.077412800000001;0.0001079;6002.73819;322;86;1.198;0.11599999999999999;0.7070000000000001;F;05:32:47.24;-66:15:44.1;LMC519.11.12148;HV2662;;;True
OGLE-LMC-CEP-0923;13.384;14.173;12.064081;9.02e-05;6001.97658;539;155;4.947;122;0.52;F;05:05:50.87;-67:31:38.1;LMC511.12.22266;LMC116.7.13346;HV2299;;True
OGLE-LMC-CEP-1120;13.714;14.605;11.9045706;4.39e-05;6010.81125;529;0.09699999999999999;4.965;0.13;1.473;F;05:09:26.95;-68:54:12.8;LMC510.10.20;LMC118.1.35079;LMC_SC11_331546;HV906;True
OGLE-LMC-CEP-1109;13.615;14.413;11.8606009;3.9399999999999995e-05;6003.054929999999;0.63;215;4.75;152;1.357;F;05:09:15.94;-68:44:29.6;LMC510.10.57321;LMC118.2.43115;LMC_SC11_257240;HV905;True
OGLE-LMC-CEP-3163;13.712;;11.8358211;0.0003516;6004.60354;306;95;2.265;0.10800000000000001;1.012;F;05:46:43.21;-67:48:19.0;LMC554.19.3129D;LMC181.4.12599;;;True
OGLE-LMC-CEP-0561;13.547;14.251;11.6704376;5.04e-05;6001.91932;0.5429999999999999;272;4.613;154;1.768;F;04:59:07.25;-67:43:30.9;LMC532.26.6;LMC124.8.4665;HV880;;True
OGLE-LMC-CEP-2762;14.117;15.219000000000001;11.531114;9.04e-05;6009.01699;298;0.08900000000000001;2.6489999999999996;106;1.128;F;05:38:54.64;-70:18:42.5;LMC516.01.14710;LMC177.6.104612;LMC_SC17_157908;HV5979;True
OGLE-LMC-CEP-2917;13.677999999999999;14.520999999999999;11.4464069;0.0001467;6001.46789;0.5870000000000001;217;4.641;134;867;F;05:41:13.70;-69:03:51.9;LMC553.24.15288;LMC175.4.21681;HV2787;;True
OGLE-LMC-CEP-3574;13.856;14.452;11.3220933;0.0005281000000000001;6.005.402;65;0.054000000000000006;4.226;0.0;;F;05:05:32.87;-65:59:06.3;LMC512.22.15797;;;;True
OGLE-LMC-CEP-2133;13.833;14.754000000000001;11.2630268;7.99e-05;6003.13112;392;0.055999999999999994;3.023;0.14;1.0859999999999999;F;05:29:22.01;-69:18:44.4;LMC516.31.75124;LMC168.7.49370;HV2585;;True
OGLE-LMC-CEP-0034;13.751;14.673;11.255274900000002;6.459999999999998e-05;6007.28824;488;0.16699999999999998;4.749;0.10300000000000001;5.207999999999999;F;04:42:01.91;-70:38:49.0;LMC537.26.6947;LMC144.8.8;HV12716;;True
OGLE-LMC-CEP-1608;13.984000000000002;14.882;11.2460411;5.0600000000000003e-05;6004.534070000001;535;0.14;5.045;0.11900000000000001;1.7819999999999998;F;05:19:46.93;-70:15:30.3;LMC502.21.22516;LMC104.4.16;HV2462;;True
OGLE-LMC-CEP-2911;13.487;14.29;11.2389845;0.0001945;6002.8284;0.11900000000000001;45;5.1339999999999995;0.0;;F;05:41:10.53;-68:25:46.2;LMC554.06.18660;LMC182.5.9;;;True
OGLE-LMC-CEP-2429;13.637;14.468;11.231132;6.56e-05;6005.85254;0.44299999999999995;0.11;6.047000000000001;153;6.047999999999999;F;05:34:21.20;-67:49:01.7;LMC518.02.21726;LMC173.5.1;HV999;;True
OGLE-LMC-CEP-3832;13.722000000000001;14.624;11.212752199999999;9.300000000000001e-05;6006.269270000001;0.48700000000000004;65;4.872;133;1.426;F;05:17:22.04;-69:20:07.4;LMC503.13.54450;;;;False
OGLE-LMC-CEP-1391;13.796;14.679;11.0906525;8.36e-05;6004.16787;305;83;2.25;126;0.9690000000000001;F;05:15:40.50;-69:04:27.9;LMC503.23.31272;LMC111.4.34740;LMC_SC8_162069;HV921;True
OGLE-LMC-CEP-2189;13.550999999999998;14.277000000000001;10.9914255;4.95e-05;6007.955370000001;293;0.11800000000000001;4.601;42;5.211;F;05:30:27.01;-69:31:14.0;LMC516.30.47278;LMC168.8.27440;LMC_SC2_97934;HV2598;True
OGLE-LMC-CEP-4451;13.873;14.683;10.984246699999998;0.0002522;6003.39633;486;0.059000000000000004;4.87;0.13699999999999998;1.645;F;05:49:40.14;-67:00:27.9;LMC555.08.3060;HV2864;;;True
OGLE-LMC-CEP-4377;13.798;14.705;10.949921;0.0001091;6005.28049;259;0.10099999999999999;2.3040000000000003;87;972;F;05:46:24.32;-67:20:36.0;LMC555.02.2941;HV2847;;;True
OGLE-LMC-CEP-1538;13.51;14.567;10.91735;8.82e-05;6009.91841;456;171;5.535;0.17300000000000001;4.918;F;05:18:13.80;-68:19:30.6;LMC504.12.244D;LMC102.8.19130;HV2432;;True
OGLE-LMC-CEP-4572;13.639000000000001;14.417;10.91419;6.43e-05;6008.39552;0.5329999999999999;102;5.103;0.15;996;F;06:04:11.08;-68:12:58.7;LMC569.14.6259;UZ;Dor;HV12248;True
OGLE-LMC-CEP-0770;13.774000000000001;14.618;10.854486900000001;4.48e-05;6000.28732;0.47600000000000003;61;5.707000000000001;151;0.6609999999999999;F;05:02:51.54;-68:47:05.3;LMC510.14.48113;LMC126.2.28836;LMC_SC14_50505;HV2280;True
OGLE-LMC-CEP-4604;13.652000000000001;14.475;10.8507521;4.83e-05;6005.50155;496;0.07200000000000001;5.171;145;1.182;F;06:12:58.50;-68:15:19.9;LMC569.09.24;B1;;;False
OGLE-LMC-CEP-4625;14.009;;10.802306800000002;0.0015823;6005.72522;418;0.0;;125;1.146;F;04:49:08.84;-70:50:42.2;LMC530.13.689D;HV12486;;;True
OGLE-LMC-CEP-0741;13.577;14.337;10.7920443;3.84e-05;6002.07089;523;154;5.167999999999999;149;5.255;F;05:02:21.16;-69:13:17.0;LMC510.06.21;LMC127.3.31971;LMC_SC15_185375;HV12537;True
OGLE-LMC-CEP-3478;14.04;14.765;10.7796849;0.000667;6001.94174;57;71;4.883;47;5.605;F;04:56:53.81;-69:22:46.3;LMC531.09.42259;LMC127.7.19;;;True
OGLE-LMC-CEP-4055;13.755999999999998;14.572000000000001;10.7417835;9E-05;6007.84612;0.39299999999999996;43;306;126;0.8420000000000001;F;05:29:05.72;-64:59:43.4;LMC520.22.2;;;;True
OGLE-LMC-CEP-0798;13.867;;10.710436099999999;3.6700000000000004e-05;6008.21137;256;113;1.5419999999999998;65;373;F;05:03:23.65;-69:00:03.2;LMC510.13.671D;LMC119.5.54238;LMC_SC14_100794;;True
OGLE-LMC-CEP-3323;13.880999999999998;14.745999999999999;10.6876235;0.0001165;6001.01212;281;0.10099999999999999;2.42;98;991;F;05:58:00.00;-68:26:59.9;LMC561.21.8101;LMC196.4.29;HV12078;;True
OGLE-LMC-CEP-1784;14.026;14.924000000000001;10.6626314;3.87e-05;6003.69673;0.43;47;4.538;0.13699999999999998;1.399;F;05:22:42.80;-68:50:57.2;LMC503.27.8327;LMC160.8.35854;;;False
OGLE-LMC-CEP-0016;13.777000000000001;14.878;10.564274900000001;0.0013884000000000001;6008.4468799999995;0.14300000000000002;168;4.805;51;3.3339999999999996;F;04:38:32.53;-67:38:46.8;LMC540.14.3;LMC153.1.11;;;True
OGLE-LMC-CEP-0978;13.835999999999999;14.765;10.520182;0.0001217;6006.877039999999;0.25;205;6.22;62;5.466;F;05:06:59.71;-68:43:26.3;LMC510.11.55348;LMC118.2.56622;;;True
OGLE-LMC-CEP-1719;14.84;16.302;10.4874185;5.39e-05;6006.56103;509;138;5.029;146;6.058;F;05:21:55.32;-67:46:49.7;LMC504.19.31102;LMC102.4.14424;HV13064;;False
OGLE-LMC-CEP-0689;14.035;14.912;10.484416699999999;6.82e-05;6003.42715;0.27899999999999997;91;1.422;0.10099999999999999;0.9209999999999999;F;05:01:32.37;-70:17:29.0;LMC509.06.24646;LMC129.3.21697;HV5551;;True
OGLE-LMC-CEP-3284;13.985;14.895;10.4779243;6.809999999999999e-05;6009.69323;0.33399999999999996;0.07;1.992;0.11800000000000001;0.9690000000000001;F;05:53:05.57;-69:29:01.4;LMC553.08.3100;LMC190.1.55;UX;Dor;False
OGLE-LMC-CEP-0973;12.885;14.08;10.4648836;0.0002048;6010.008720000001;0.20600000000000002;154;4.724;121;4.66;F;05:06:56.18;-69:03:15.5;LMC510.03.53549;LMC_SC13_214116;HV2326;;True
OGLE-LMC-CEP-3890;14.038;14.937000000000001;10.4406748;8.28e-05;6.001.623;457;78;4.828;0.11699999999999999;1.7619999999999998;F;05:20:51.31;-66:05:24.1;LMC506.03.20;HV6105;;;True
OGLE-LMC-CEP-0708;13.703;14.482000000000001;10.413586;2.9299999999999997e-05;6004.30196;0.56;187;4.7330000000000005;0.11800000000000001;5.886;F;05:01:51.93;-69:23:22.1;LMC509.31.30717;LMC127.2.18016;LMC_SC15_118594;HV2277;True
OGLE-LMC-CEP-4317;13.665;14.492;10.4057829;4.66e-05;6009.01786;511;0.11800000000000001;5.272;142;6.182;F;05:43:13.44;-67:27:48.6;LMC554.30.12949;HV2816;;;True
OGLE-LMC-CEP-0114;13.792;14.592;10.371999;6.99e-05;6009.14841;355;155;4.819;79;4.46;F;04:49:12.46;-69:09:39.7;LMC531.23.4174;LMC142.3.14395;LMV1311;HV12451;True
OGLE-LMC-CEP-1237;13.827;14.735999999999999;10.348054699999999;3.32e-05;6.004.326;0.56;0.11800000000000001;5.112;0.14300000000000002;278;F;05:12:26.13;-69:13:56.9;LMC503.25.29;LMC111.6.31502;LMC_SC10_245236;HV2371;True
OGLE-LMC-CEP-0057;13.886;14.799000000000001;10.306780300000002;7.759999999999999e-05;6005.488670000001;318;0.23399999999999999;6.023;102;5.04;F;04:44:52.68;-69:01:59.5;LMC531.25.20439;LMC142.5.10066;LMV1525;HV12719;True
OGLE-LMC-CEP-1431;13.86;14.690999999999999;10.254908300000002;4.4200000000000004e-05;6000.73671;0.36200000000000004;0.08199999999999999;1.1159999999999999;0.11900000000000001;555;F;05:16:09.86;-69:32:39.5;LMC503.14.31;LMC100.8.25;LMC_SC8_111955;HV923;True
OGLE-LMC-CEP-2562;13.883;14.74;10.071744;0.00016130000000000002;6001.38456;135;106;1.138;33;6.235;F;05:36:28.20;-69:49:15.2;LMC516.19.45865;LMC176.6.11167;LMC_SC16_198114;;True
OGLE-LMC-CEP-2795;14.081;15.027000000000001;10.043795;4.54e-05;6000.02159;0.41700000000000004;0.052000000000000005;5.721;99;0.9209999999999999;F;05:39:25.59;-70:20:58.9;LMC552.25.55419;LMC177.6.104631;LMC_SC17_153916;HV1016;True
OGLE-LMC-CEP-4143;13.985;14.93;10.0255069;4.3200000000000007e-05;6006.57192;455;0.15;5.778;155;5.54;F;05:33:45.59;-67:44:39.1;LMC518.11.3;HV2675;;;True
OGLE-LMC-CEP-1252;13.74;14.579;9.9934543;3.5e-05;6006.69332;493;166;5.356;0.16699999999999998;4.915;F;05:12:49.78;-69:00:50.3;LMC503.25.40801;LMC111.4.46948;LMC_SC9_65304;HV2372;True
OGLE-LMC-CEP-0155;13.852;14.622;9.8496665;4.95e-05;6006.49871;0.39399999999999996;195;5.04;0.11;3.813;F;04:50:19.00;-69:43:02.2;LMC531.05.31431;LMC136.6.23;HV12474;;True
OGLE-LMC-CEP-4677;13.83;14.69;9.8433548;0.0011201;6009.23257;105;142;4.815;0.0;;F;05:34:22.93;-62:30:38.7;LMC593.17.34D;;;;False
OGLE-LMC-CEP-3286;14.029000000000002;14.913;9.8058327;6.92e-05;6007.61197;281;109;1.3980000000000001;96;0.71;F;05:53:08.76;-69:30:08.9;LMC553.08.3083;LMC190.1.58;HV2870;;False
OGLE-LMC-CEP-0139;14.142000000000001;15.039000000000001;9.7736415;5.920000000000001e-05;6008.06189;0.44799999999999995;0.08900000000000001;5.4079999999999995;134;0.7340000000000001;F;04:49:57.14;-69:07:38.0;LMC531.22.28659;LMC135.6.14648;;;True
OGLE-LMC-CEP-2061;13.773;;9.7410811;4.46e-05;6004.10177;0.36200000000000004;188;5.872000000000001;0.09;5.096;F;05:27:48.47;-68:22:56.9;LMC517.24.4385D;LMC160.4.38136;;;True
OGLE-LMC-CEP-2884;14.057;15.050999999999998;9.7334836;6.82e-05;6000.9520299999995;428;182;6.027;145;5.318;F;05:40:39.60;-70:46:03.1;LMC552.15.32043;LMC178.4.32822;LMC_SC18_59963;HV5990;True
OGLE-LMC-CEP-0878;13.902999999999999;14.712;9.7227311;5.5799999999999994e-05;6000.01001;0.36;184;5.707999999999999;96;5.252000000000001;F;05:05:02.75;-70:33:12.5;LMC508.29.20195;LMC121.7.17589;;;True
OGLE-LMC-CEP-0831;13.869000000000002;14.683;9.7128106;4.15e-05;6003.68601;0.41;204;5.941;147;5.15;F;05:03:57.26;-68:50:24.2;LMC510.13.54179;LMC118.8.62498;LMC_SC14_178619;HV2296;True
OGLE-LMC-CEP-2473;14.064;15.022;9.707538099999999;9.329999999999999e-05;6002.41475;134;149;515;21;6.187;F;05:35:14.28;-70:09:07.2;LMC516.11.10831;LMC170.4.98776;CV346;;True
OGLE-LMC-CEP-4603;13.922;14.734000000000002;9.6739034;4.68e-05;6006.58406;358;64;473;0.10099999999999999;0.7879999999999999;F;06:12:54.61;-67:58:24.4;LMC569.18.11;;;;False
OGLE-LMC-CEP-1115;13.937999999999999;14.79;9.671870199999999;5.05e-05;6001.68919;325;201;6.282;0.1;5.528;F;05:09:20.47;-68:51:05.3;LMC510.10.38;LMC118.1.84583;A83/NGC1854;;True
OGLE-LMC-CEP-2544;13.927999999999999;14.743;9.6109987;2.7699999999999996e-05;6003.34511;0.5;141;5.39;145;5.733;F;05:36:16.95;-69:54:15.3;LMC516.19.34581;LMC176.7.45821;LMC_SC16_127788;;True
OGLE-LMC-CEP-1910;14.08;14.960999999999999;9.5689385;3.570000000000001e-05;6009.199479999999;496;182;4.998;149;4.643;F;05:24:57.03;-69:13:32.6;LMC503.18.9172;LMC161.6.36850;LMC_SC5_455916;HV952;True
OGLE-LMC-CEP-0366;13.657;;9.5296099;0.0002988;6007.0032200000005;0.48700000000000004;0.32899999999999996;4.831;151;2.7569999999999997;F;04:55:04.38;-69:46:22.8;LMC531.03.4482D;LMC136.3.16637;;;True
OGLE-LMC-CEP-2252;14.097999999999999;15.019;9.526035;0.0001615;6005.58378;0.11800000000000001;115;0.5329999999999999;0.0;;F;05:31:21.08;-67:59:47.1;LMC518.04.14539;LMC166.3.1;;;True
OGLE-LMC-CEP-0751;12.985999999999999;13.981;9.495156800000002;8.02e-05;6001.14882;0.19399999999999998;192;4.871;113;3.35;F;05:02:27.47;-70:48:43.2;LMC508.30.1338D;HV2301;;;True
OGLE-LMC-CEP-1933;14.079;14.895;9.390167800000002;4.5e-05;6008.81436;591;0.24100000000000002;4.848;78;608;F;05:25:25.82;-68:23:51.1;LMC517.25.15753;LMC160.4.22666;HV2510;;True
OGLE-LMC-CEP-1940;15.034;16.483;9.379045300000001;9.85e-05;6002.2687;195;0.13;1.083;43;0.23399999999999999;F;05:25:28.95;-69:50:03.1;LMC516.25.78626;LMC162.6.61448;LMC_SC4_53528;;False
OGLE-LMC-CEP-0888;14.005;14.815;9.3692912;7.11e-05;6005.90387;285;0.20600000000000002;6.2010000000000005;0.08;5.385;F;05:05:16.04;-68:43:24.5;LMC510.12.55884;LMC118.7.66003;LMV1799;HV12321;True
OGLE-LMC-CEP-0151;14.162;15.133;9.364514699999999;8.77e-05;6006.23152;204;203;6.129;35;4.954;F;04:50:14.34;-68:49:28.1;LMC531.30.30626;LMC141.1.12817;;;True
OGLE-LMC-CEP-2765;14.548;15.763;9.355336;4.99e-05;6005.563810000001;309;0.14300000000000002;504;0.08900000000000001;0.022000000000000002;F;05:38:56.25;-70:23:02.0;LMC516.01.14712;LMC177.6.43633;LMC_SC17_153923;;False
OGLE-LMC-CEP-4388;13.998;14.867;9.3349719;0.0001107;6001.99274;0.16399999999999998;165;259;23;5.902;F;05:46:53.02;-67:44:21.2;LMC554.27.15;;;;True
OGLE-LMC-CEP-2211;13.948;;9.334863;8.1e-05;6004.501179999999;479;157;5.732;155;5.449;F;05:30:48.15;-71:11:32.0;LMC515.14.6007D;LMC171.8.31099;;;True
OGLE-LMC-CEP-1260;13.985;14.856;9.304571699999999;5.11e-05;6006.0035;0.21899999999999997;0.23199999999999998;5.995;0.052000000000000005;4.748;F;05:13:07.86;-69:03:09.3;LMC503.24.93393;LMC111.4.13;LMC_SC9_65307;LMV1129;True
OGLE-LMC-CEP-1234;14.002;14.897;9.3038194;4.85e-05;6006.78946;273;0.25;5.752000000000001;0.07;4.423;F;05:12:20.59;-69:22:44.9;LMC503.16.25645;LMC111.7.32140;LMC_SC10_235307;HV5658;True
OGLE-LMC-CEP-4033;13.755999999999998;14.514000000000001;9.296694800000001;5.96e-05;6002.0281700000005;446;0.33899999999999997;5.447;0.21600000000000003;3.887;F;05:28:15.61;-67:03:58.4;LMC518.31.15464;HV971;;;True
OGLE-LMC-CEP-2325;13.937000000000001;14.745;9.2679024;3.09e-05;6000.74282;0.51;158;5.497000000000001;162;5.398;F;05:32:46.73;-71:52:41.7;LMC514.30.19530;LMC172.8.18028;HV12829;;True
OGLE-LMC-CEP-2286;14.009;14.788;9.2158636;0.0001563;6004.02669;0.08800000000000001;0.09300000000000001;613;0.0;;F;05:31:56.28;-69:14:33.9;LMC517.04.40930;LMC168.6.32842;;;True
OGLE-LMC-CEP-1462;14.011;14.812999999999999;9.2011379;6.1e-05;6000.19782;0.22;126;5.376;0.028999999999999998;4.878;F;05:16:52.70;-69:01:56.5;LMC503.22.102895;LMC100.5.16631;LMC_SC8_254032;LMV874;True
OGLE-LMC-CEP-2209;14.103;15.012;9.179032800000002;0.0001205;6006.2076;109;128;179;0.0;;F;05:30:45.85;-68:47:27.0;LMC517.13.14735;LMC167.7.17445;;;True
OGLE-LMC-CEP-1262;14.091;15.055;9.133362599999998;5.3400000000000004e-05;6006.11077;195;192;132;32;5.466;F;05:13:10.34;-69:06:54.1;LMC503.24.80345;LMC111.3.50409;;;False
OGLE-LMC-CEP-3281;14.078;14.935;9.1254739;4.5e-05;6000.73296;0.33799999999999997;182;6.235;105;5.778;F;05:52:57.27;-69:29:14.4;LMC553.08.3098;LMC190.1.35;;;False
OGLE-LMC-CEP-4064;13.825999999999999;14.503;9.109046000000001;0.0001817;6001.62433;425;192;4.596;47;5.149;F;05:29:58.43;-65:54:20.5;LMC519.30.1;HV12816;;;True
OGLE-LMC-CEP-0871;14.298;15.200999999999999;9.1080554;0.0002638;6007.49192;0.054000000000000006;0.0;;0.0;;F;05:04:47.65;-68:35:22.7;LMC510.22.70;LMC118.6.18271;;;True
OGLE-LMC-CEP-0927;13.991;14.829;9.063455900000001;3.289999999999999e-05;6000.63299;446;295;5.2589999999999995;152;3.573;F;05:05:53.38;-68:07:08.1;LMC510.29.35060;LMC117.7.49474;DV200;;True
OGLE-LMC-CEP-0846;14.017000000000001;14.887;9.0511187;3.0299999999999998e-05;6006.10534;494;264;5.3660000000000005;221;3.9189999999999996;F;05:04:18.13;-68:33:59.9;LMC510.22.76;LMC118.6.49696;HV2297;;True
OGLE-LMC-CEP-0854;13.92;14.725999999999999;9.048601099999999;5.489999999999999e-05;6009.02435;0.28800000000000003;225;5.528;69;4.123;F;05:04:26.61;-67:24:06.0;LMC511.22.5;LMC116.6.6;HV5543;;True
OGLE-LMC-CEP-4650;14.11;;9.0359222;0.0001119;6005.82826;483;182;5.644;0.16899999999999998;5.251;F;05:18:14.61;-66:38:13.7;LMC505.21.3478D;HV2420;;;True
OGLE-LMC-CEP-2440;14.342;15.333;8.967150199999999;0.0001986;6006.50827;64;67;0.8290000000000001;0.0;;F;05:34:33.01;-68:50:13.9;LMC517.11.13171;LMC167.1.46938;;;True
OGLE-LMC-CEP-3339;13.984000000000002;14.828;8.954882000000001;6.01e-05;6006.31615;359;204;6.019;0.11599999999999999;5.414;F;06:02:24.29;-69:15:14.1;LMC561.01.16;;;;True
OGLE-LMC-CEP-3960;14.03;14.89;8.9290179;7.730000000000001e-05;6001.64392;311;233;5.569;145;4.216;F;05:24:39.01;-66:25:51.7;LMC519.16.17289;HV12589;;;True
OGLE-LMC-CEP-1083;13.913;14.667;8.8996793;2.61e-05;6001.0013;0.47;192;5.547000000000001;187;4.953;F;05:08:46.53;-68:10:31.7;LMC510.27.34920;LMC117.2.19531;HV2332;;True
OGLE-LMC-CEP-0046;13.948;14.745;8.8436041;5E-05;6006.17876;502;226;5.148;0.18100000000000002;3.8739999999999997;F;04:43:20.86;-69:13:47.9;LMC539.02.15;LMC142.6.4;HV12717;;True
OGLE-LMC-CEP-0499;14.12;;8.8309672;4.3700000000000005e-05;6004.74682;501;0.24100000000000002;5.127000000000001;174;4.226;F;04:57:50.14;-68:59:22.5;LMC531.18.6329D;LMC127.5.42740;;;True
OGLE-LMC-CEP-1956;14.28;15.252;8.8015455;5.5e-05;6002.462579999999;0.32799999999999996;0.21;5.957999999999999;98;5.124;F;05:25:40.60;-69:50:13.5;LMC516.25.78563;LMC162.6.61367;LMC_SC4_176266;;True
OGLE-LMC-CEP-1214;13.878;14.617;8.771815199999999;1.77e-05;6008.64331;483;218;5.132000000000001;0.18100000000000002;4.037;F;05:11:53.26;-69:06:48.5;LMC503.25.75609;LMC111.6.76123;LMC_SC10_181906;HV913;True
OGLE-LMC-CEP-4562;14.081;14.947000000000001;8.756575900000001;0.0002032;6002.73109;65;73;669;0.0;;F;06:00:51.52;-67:25:39.5;LMC562.18.4;;;;True
OGLE-LMC-CEP-2044;13.999;14.78;8.7505784;3.37e-05;6002.89539;505;0.19699999999999998;5.358;0.19399999999999998;4.704;F;05:27:27.17;-71:52:54.4;LMC501.08.7649;LMC165.1.4547;;;False
OGLE-LMC-CEP-0107;13.947000000000001;14.761;8.7388601;4.2e-05;6001.45703;505;284;5.218999999999999;0.21100000000000002;3.515;F;04:48:51.35;-69:21:22.8;LMC531.14.29326;LMC142.2.18253;HV12452;;True
OGLE-LMC-CEP-3898;13.909;14.697000000000001;8.732719900000001;3.74e-05;6000.72054;501;0.19699999999999998;5.292999999999999;195;4.698;F;05:21:24.09;-66:20:36.0;LMC505.27.12981;HV2461;;;True
OGLE-LMC-CEP-4208;13.966;14.700999999999999;8.7198912;5.8599999999999995e-05;6000.1315;272;0.24;5.933;78;4.949;F;05:37:17.35;-66:45:11.9;LMC555.25.2781;HV2733;;;True
OGLE-LMC-CEP-0963;13.884;14.685;8.713410099999999;4.48e-05;6005.2981899999995;469;309;5.457999999999999;203;3.93;F;05:06:39.89;-68:25:12.7;LMC510.21.50786;LMC118.4.36644;LMC_SC13_194103;HV896;True
OGLE-LMC-CEP-1647;13.939;14.702;8.693076800000002;6.8e-05;6006.3848;0.41200000000000003;0.18600000000000003;5.5;131;4.6339999999999995;F;05:20:37.39;-69:30:56.6;LMC503.11.88161;LMC100.1.19294;LMC_SC6_66530;HV2466;True
OGLE-LMC-CEP-1417;13.972999999999999;14.786;8.6729645;3.53e-05;6007.224929999999;303;245;5.497999999999999;63;4.065;F;05:16:00.22;-69:32:17.4;LMC503.14.38;LMC100.8.16;LMC_SC8_111959;HV2414;True
OGLE-LMC-CEP-4693;14.084000000000001;;8.6696996;0.0007885;6000.14166;0.14300000000000002;98;534;0.0;;F;05:46:20.97;-67:09:14.8;LMC555.10.793D;;;;True
OGLE-LMC-CEP-4153;13.962;14.767999999999999;8.6677668;3.53e-05;6006.33354;0.45899999999999996;276;5.537000000000001;0.20800000000000002;4.243;F;05:34:12.11;-67:23:09.5;LMC518.19.14563;HV2680;;;True
OGLE-LMC-CEP-4402;13.894;14.690999999999999;8.6350439;3.06e-05;6004.71957;375;309;5.555;124;4.167;F;05:47:39.27;-66:58:03.0;LMC555.09.12264;HV2854;;;True
OGLE-LMC-CEP-0922;14.125;14.912;8.6225591;0.0001569;6002.109420000001;297;0.23800000000000002;6.037999999999999;0.09;5.183;F;05:05:49.63;-67:13:11.5;LMC511.21.19066;LMC116.5.12883;;;True
OGLE-LMC-CEP-0218;14.366;;8.6221264;0.0006334;6006.0535899999995;0.27899999999999997;257;5.99;84;4.8580000000000005;F;04:52:07.70;-69:36:50.9;LMC531.12.301D;LMC136.5.12953;;;True
OGLE-LMC-CEP-3802;14.172;14.975999999999999;8.6097834;3.86e-05;6005.4292399999995;341;147;6.244;96;0.040999999999999995;F;05:16:03.91;-66:25:28.3;LMC505.31.22;HV12566;;;True
OGLE-LMC-CEP-1880;14.034;14.87;8.5906394;3.17e-05;6004.0801200000005;493;0.20800000000000002;5.438;0.19699999999999998;4.673;F;05:24:30.11;-71:54:15.4;LMC501.09.21989;LMC165.8.9135;HV12806;;True
OGLE-LMC-CEP-1078;13.93;14.71;8.559479099999999;2.49e-05;6000.70402;0.46399999999999997;0.27899999999999997;5.422000000000001;228;3.91;F;05:08:43.12;-68:45:33.1;LMC510.10.57473;LMC118.2.26600;LMC_SC11_250938;Var/NGC1850;False
