  2450479.70057   16.273    0.013
  2450485.62717   15.889    0.008
  2450527.63734   16.228    0.011
  2450714.86831   15.780    0.010
  2450748.78355   16.118    0.011
  2450755.83604   15.898    0.008
  2450799.75310   15.766    0.013
  2450821.76019   16.175    0.015
  2450824.78979   15.980    0.011
  2450825.77414   16.163    0.014
  2450836.73812   15.952    0.013
  2450837.75279   16.154    0.010
  2450843.74350   15.839    0.011
  2450857.58985   16.105    0.015
  2450859.69666   15.966    0.013
  2450881.63329   16.052    0.014
  2450890.58733   16.225    0.008
  2450894.54934   16.200    0.011
  2450921.60295   15.974    0.011
  2451205.73659   16.281    0.011
  2451225.66405   16.261    0.013
  2451235.61656   15.856    0.007
  2451245.65539   16.228    0.010
  2451496.81281   16.019    0.008
  2451499.82942   16.263    0.008
  2451515.74222   16.215    0.007
  2451545.75220   15.750    0.017
  2451550.73616   15.999    0.017
  2451567.67654   16.163    0.018
  2451584.68742   16.274    0.014
  2451612.57524   16.213    0.017
  2451620.64441   16.205    0.013
  2451623.58213   16.042    0.018
  2451629.58528   16.242    0.013
