  2450806.77534   16.163    0.015
  2450820.76800   16.075    0.027
  2450897.56281   16.439    0.017
  2451153.78013   16.709    0.018
  2451230.56466   15.941    0.010
  2451438.82193   16.793    0.025
  2451448.79246   16.808    0.020
  2451472.72411   16.659    0.020
  2451479.77025   16.150    0.013
  2451500.73841   16.208    0.015
  2451501.66798   16.418    0.021
  2451502.79049   16.717    0.022
  2451504.71969   16.168    0.021
  2451506.72737   16.471    0.018
  2451508.75096   16.792    0.022
  2451510.71822   16.131    0.011
  2451516.75525   16.470    0.021
  2451519.80301   16.129    0.027
  2451526.73104   16.424    0.018
  2451551.63991   16.492    0.014
  2451569.62205   16.204    0.028
  2451574.65659   16.141    0.024
  2451589.69215   16.244    0.020
  2451597.59002   16.667    0.024
  2451603.66114   16.770    0.025
  2451605.58458   16.112    0.013
  2451608.59162   16.806    0.017
  2451614.58447   16.126    0.018
  2451616.55881   16.454    0.017
  2451626.58885   16.454    0.022
  2451635.54945   16.124    0.017
